[139407978, 206633498, 21411166, 153971412, 14453219, 109762470, 33459397]
[139407978, 92142634, 167501510, 149029214, 75016614, 21263124, 24230527, 150214733, 81724228, 169077891]
[245186357, 33815929, 81317813, 149728072, 110885945, 66745182, 71658269, 237063750, 52271426, 128570192]
[112655291, 19209424, 128847631, 39081452, 6726870, 216748752, 80786264, 24587528, 73198174, 71332663]
[245186357, 56476491, 21738255, 97185163, 175878122, 220599173, 229694818, 60444082, 189751493, 38259787]
[211510271, 46724623, 74610054, 134915134, 147128739, 113065763, 219683349, 74527251, 2998505, 173597217]
[205972194, 86177255, 137657541, 146101519, 33871342, 244227685, 5434914, 172837622, 217423912, 229190758]
[112655291, 19209424, 78637201, 3582407, 3968327, 153564532, 210833957, 215061650, 228057209, 163557652]
[106261171, 44990710, 84180592, 123440078, 138510609, 86977167, 108918444, 7013481, 102754662, 206660767]
[106261171, 44990710, 84180592, 123440078, 138510609, 109030444, 143459642, 170405019, 155311335, 209671422]
[28939697, 114464836, 89076961, 35693389, 237194139, 23466909, 153875672, 153139350, 80098722, 76243703]
[204318514, 96260484, 124198569, 210335078, 110994899, 140183186, 228894695, 156400005, 208514416, 114306767]
[28939697, 114464836, 89076961, 35693389, 237194139, 23466909, 123756118, 129856426, 35613625, 57390834]
[245186357, 104175749, 170891995, 92128647, 82767641, 20692254, 68650779, 150055429, 180033882, 245487644]
[121690776, 115201947, 67731008, 121337576, 183825714, 191672079, 110635084, 51631603, 196629215, 230656531]
[239554898, 102907710, 132452821, 124460660, 126077318, 106213186, 35829210, 63952888, 169900148, 52437657]
[245186357, 104175749, 170891995, 92128647, 82767641, 86769079, 47938141, 110409811, 231088266, 55014588]
[245186357, 51214878, 45978248, 68718653, 95501463, 13860663, 193348584, 134487352, 33516277, 211641264]
[211804832, 138574305, 94342188, 23325149, 239267654, 54424579, 57522084, 108462456, 100851516, 180916729]
[31297005, 54490622, 234779012, 62975425, 58718573, 113499629, 8616269, 213231748, 78301668, 74722402]
[112655291, 19209424, 78637201, 3582407, 43920116, 14868510, 11939676, 92772775, 27706954, 74460696]
[205972194, 61946850, 217597649, 241053092, 63709074, 131080152, 224675483, 187605266, 147349604, 178848760]
[245186357, 104175749, 170891995, 92128647, 82767641, 86769079, 224546669, 234090443, 193612980, 78380310]
[188932858, 200934080, 97777798, 41131871, 177611026, 170615717, 80287989, 86883847, 198350019, 208479620]
[245186357, 51214878, 45978248, 68718653, 95501463, 66356562, 229178962, 144193394, 34410029, 72997795]
[245186357, 104175749, 170891995, 92128647, 82767641, 86769079, 111214862, 205069145, 89265342, 184932509]
[245186357, 104175749, 170891995, 212154307, 241205060, 93308425, 57956812, 155193716, 236975928, 106361408]
[245186357, 56476491, 21738255, 97185163, 175878122, 220599173, 47033771, 113963533, 33400583, 161329897]
[28939697, 123364048, 231894319, 154778647, 193962753, 221624341, 138787811, 38879424, 145229954, 163838719]
[245186357, 51214878, 45978248, 195792955, 168729222, 58289814, 67579479, 234618925, 184946354, 167223243]
[74329510, 124765354, 49009538, 121122981, 177632572, 243569056, 231648383, 228979986, 179443891, 103695465]
[121975721, 42062284, 19586029, 212970628, 190945423, 131867659, 172042741, 219902777, 217485413, 106494232]
[121690776, 115201947, 136745825, 178417372, 107764572, 248009027, 142512266, 211421836, 238535437, 106715226]
[211510271, 40815467, 175548497, 2406097, 170068134, 204329202, 69583364, 20430336, 46893290, 187134740]
[116640107, 175919948, 230396891, 219625776, 144804450, 165707799, 74741956, 68249800, 178876322, 100641223]
[245186357, 104175749, 170891995, 92128647, 82767641, 203770970, 4854607, 105642513, 107387489, 36303952]
[76710225, 167739046, 165438592, 117465674, 153838766, 49138160, 152054832, 12303454, 242592659, 11687014]
[213112826, 25516838, 152287638, 114775498, 49141311, 136289887, 91659920, 215003500, 22399685, 38186886]
[205972194, 86177255, 137657541, 146101519, 33871342, 244227685, 5434914, 172837622, 191254324, 164656799]
[76710225, 167739046, 165438592, 117465674, 153838766, 76998540, 30643800, 91554837, 136179587, 243889695]
[102428331, 177733082, 135289906, 68475443, 4374258, 6438929, 170017050, 189554475, 110230285, 146083659]
[211804832, 138574305, 94342188, 23325149, 239267654, 54424579, 119097658, 144228463, 150505700, 219551148]
[213112826, 25516838, 152287638, 114775498, 49141311, 136289887, 91659920, 215003500, 22399685, 121094295]
[28939697, 123364048, 185338091, 38631798, 189340920, 113904821, 217012525, 122842535, 188205627, 103210771]
[154551859, 47812082, 16349031, 122909199, 168311413, 97868898, 137421472, 177029857, 221504450, 116207509]
[245186357, 104175749, 170891995, 212154307, 241205060, 180743962, 200110544, 48319909, 138262145, 49242404]
[211804832, 138574305, 94342188, 23325149, 239267654, 123812024, 64267331, 62871745, 126816952, 43853048]
[211510271, 40815467, 175548497, 2406097, 170068134, 40290002, 187190191, 132812268, 16692286, 243728122]
[18782487, 180228062, 32306155, 99137953, 31715291, 215201551, 138967194, 168797208, 2485886, 184062763]
[106261171, 126184161, 170418784, 140105318, 233056587, 120809932, 33142929, 51108059, 166066191, 105052200]
[239208748, 140345608, 11321520, 169990400, 29850833, 106466285, 65765412, 92351927, 977612, 124815619]
[243854923, 131996813, 143905498, 72933, 19201883, 178743729, 181305953, 181205042, 22718586, 25358659]
[139407978, 206633498, 130022095, 143396415, 120793968, 156588412, 162864323, 122188506, 80820278]
[245186357, 104175749, 170891995, 212154307, 48930371, 82990612, 240639531, 70956795, 184095637, 168636572]
[205972194, 86177255, 137657541, 216106120, 120372757, 36816577, 8429449, 111589256, 60326927, 78119419]
[245186357, 51214878, 45978248, 68718653, 95501463, 13860663, 193348584, 134487352, 50737853, 143369310]
[104573498, 121415770, 149472192, 187891726, 102116478, 192853830, 469009, 173795057, 211724642, 192278129]
[204318514, 96260484, 124198569, 82290644, 146804374, 117498001, 230623437, 104779812, 144825428, 223409743]
[204318514, 96260484, 124198569, 82290644, 227716861, 7485663, 220039575, 103003310, 195457056, 112331050]
[121690776, 115201947, 136745825, 178417372, 175589778, 225969016, 108868664, 100099667, 11838452, 136535208]
[245186357, 104175749, 170891995, 92128647, 82767641, 86769079, 47938141, 14291321, 221392931, 193454827]
[245186357, 56476491, 21738255, 97185163, 192049182, 166698876, 186300486, 201011640, 36675050, 137861367]
[188932858, 115146698, 234256803, 209034558, 68471112, 79138923, 7178783, 197103336, 135376660, 87114805]
[49431804, 239753856, 105078153, 54419308, 4649185, 233269283, 245677452, 60656835, 17572599, 155061488]
[121690776, 115201947, 136745825, 178417372, 175589778, 225969016, 108868664, 100099667, 11838452, 190786743]
[245186357, 33815929, 103613504, 216015871, 122861351, 235904624, 203746965, 22326671, 234537051, 134896860]
[28939697, 123364048, 231894319, 154778647, 193962753, 221624341, 138787811, 38879424, 145229954, 114327272]
[121690776, 115201947, 67731008, 121337576, 183825714, 191672079, 110635084, 51631603, 39735998, 190650390]
[188932858, 115146698, 234256803, 209034558, 68471112, 202487706, 222294808, 112693276, 226969668, 245256970]
[245186357, 179224212, 67875021, 188951933, 2108929, 34376195, 196683164, 55626460, 67944280, 36065903]
[188932858, 115146698, 234256803, 209034558, 68471112, 202487706, 46008822, 117809432, 63544899, 221235085]
[121975721, 42062284, 19586029, 212970628, 190945423, 131867659, 172042741, 178470854, 9206555, 78809148]
[204318514, 96260484, 124198569, 82290644, 227716861, 7485663, 220039575, 149750877, 196972105, 140651507]
[82212583, 193617759, 234025706, 141485732, 2507358, 201227206, 103403482, 88657285, 241594970, 163290132]
[96343362, 100486110, 213236602, 24901115, 78767254, 145490069, 2034489, 49062552, 26778517, 1763273]
[245186357, 104175749, 170891995, 92128647, 82767641, 86769079, 111214862, 205069145, 196949842, 71978272]
[204318514, 96260484, 124198569, 82290644, 227716861, 7485663, 220039575, 103003310, 195457056, 233145831]
[245186357, 104175749, 170891995, 92128647, 82767641, 86769079, 53476114, 147945084, 240919194, 214608144]
[96343362, 100486110, 213236602, 24901115, 78767254, 145490069, 2034489, 49062552, 26778517, 208585180]
[28939697, 83720688, 206122823, 229232565, 63268197, 197346838, 147264235, 122107125, 164335025, 101861234]
[139407978, 206633498, 21411166, 124608406, 87960142, 35833086, 71280299, 42172940, 70470566]
[106261171, 44990710, 84180592, 123440078, 138510609, 159390731, 128055347, 56775069, 94620703, 136087328]
[188932858, 115146698, 234256803, 209034558, 68471112, 202487706, 46008822, 117809432, 177622664, 219333036]
[121690776, 115201947, 136745825, 178417372, 175589778, 225969016, 108868664, 100099667, 240899272, 107012719]
[106261171, 44990710, 84180592, 123440078, 138510609, 86977167, 105846508, 90464343, 241789058, 198641803]
[245186357, 104175749, 170891995, 212154307, 48930371, 82990612, 162949539, 74567286, 148320045, 243922797]
[108906837, 199773189, 71402764, 29015971, 82406962, 227606238, 134560117, 191882064, 20675001, 141126556]
[205972194, 86177255, 137657541, 216106120, 120372757, 36816577, 8429449, 111589256, 202811160, 131006106]
[205972194, 86177255, 137657541, 216106120, 180801689, 61038839, 70368444, 5119394, 62263396, 170238175]
[148907630, 26611378, 193025159, 174146668, 98828830, 91190696, 170476984, 88540733, 128467512, 94764985]
[104573498, 192955018, 133710613, 172965008, 169947045, 123941485, 241387583, 238724637, 111871146, 22843517]
[96343362, 100486110, 213236602, 24901115, 78767254, 145490069, 2034489, 49062552, 26778517, 219389036]
[28939697, 83720688, 206122823, 229232565, 63268197, 197346838, 147264235, 122107125, 164335025, 23688354]
[10106479, 48368057, 101287106, 26137914, 37677254, 191925753, 239419304, 6984007, 198800959, 223208658]
[245186357, 33815929, 81317813, 149728072, 110885945, 66745182, 71658269, 55212737, 19754454, 217472053]
[205972194, 61946850, 217597649, 241053092, 63709074, 131080152, 224675483, 181568427, 50553157, 97693747]
[139407978, 92142634, 167501510, 243494623, 150667653, 182747962, 223775285, 34251910, 78460480, 170297173]
[245186357, 51214878, 45978248, 68718653, 95501463, 13860663, 193348584, 71641594, 5971684, 230657332]
[82212583, 193617759, 234025706, 191404075, 129081823, 119423574, 91847476, 167895839, 248863946, 54287354]
[205972194, 86177255, 137657541, 146101519, 168690798, 230513638, 73131348, 81829076, 100068285, 231483581]
[188932858, 115146698, 234256803, 209034558, 68471112, 202487706, 87533445, 45340708, 33737261, 66311809]
[121690776, 115201947, 136745825, 178417372, 76493427, 231145039, 114150235, 216687181, 237152991, 229236001]
[245186357, 51214878, 45978248, 68718653, 95501463, 66356562, 4198448, 128870494, 101583772, 60207872]
[139407978, 206633498, 130022095, 143396415, 95924319, 200975836, 216489263, 157983904, 121382588]
[121690776, 115201947, 136745825, 178417372, 97627083, 63008345, 11065761, 84252355, 114322266, 199116860]
[239554898, 105465088, 218365829, 203396497, 217698719, 109346344, 174986052, 136553142, 115464069, 100464391]
[211804832, 138574305, 94342188, 23325149, 239267654, 54424579, 231092366, 96210487, 4375198, 178579321]
[231488027, 32101784, 95034900, 50625588, 142167243, 75235721, 210152661, 234158295, 171010450, 126516019]
[189558414, 165918446, 240176469, 152623937, 7814976, 79398008, 65512537, 192221673, 215838924, 7945869]
[245186357, 104175749, 170891995, 212154307, 48930371, 82990612, 240639531, 70956795, 104408661, 110786579]
[139407978, 92142634, 167501510, 149029214, 75016614, 21263124, 24230527, 150214733, 123884760, 138296396]
[245186357, 104175749, 170891995, 92128647, 82767641, 86769079, 47938141, 110409811, 231088266, 193777189]
[245186357, 104175749, 170891995, 212154307, 48930371, 82990612, 240639531, 70956795, 184095637, 121158118]
[112655291, 19209424, 232522597, 80081881, 225939505, 155726084, 209905172, 147801378, 40823845, 93995122]
[181938804, 60690532, 76340025, 20984795, 32429535, 61556459, 89896090, 128265699, 108882372, 79777277]
[82212583, 193617759, 234025706, 196862795, 8436367, 66950703, 124649207, 16020084, 233171430, 246217802]
[28939697, 114464836, 89076961, 35693389, 237194139, 23466909, 153875672, 153139350, 80098722, 180732129]
[205972194, 86177255, 137657541, 146101519, 33871342, 244227685, 5434914, 172837622, 34101403, 134653786]
[74329510, 124765354, 49009538, 121122981, 177632572, 243569056, 231648383, 228979986, 179443891, 88128837]
[211804832, 138574305, 94342188, 23325149, 239267654, 118729104, 228865952, 187106827, 207495597, 103270846]
[239554898, 102907710, 132452821, 139067172, 133318545, 74463439, 183280335]
[22619776, 15424767, 102941135, 61285663, 212578573, 228040875, 207888121, 2548984, 25302301, 176730954]
[211804832, 138574305, 94342188, 23325149, 239267654, 54424579, 231092366, 96210487, 4375198, 130616352]
[184452350, 117534910, 86206692, 212275701, 208750326, 125164526, 196948852, 153845437, 132764523, 34128634]
[245186357, 51214878, 45978248, 195792955, 168729222, 58289814, 97299092, 122650058, 111042125, 58723267]
[121690776, 115201947, 136745825, 178417372, 76493427, 65754466, 129370602, 4726271, 141112471, 234105374]
[245186357, 104175749, 170891995, 212154307, 241205060, 104720484, 226653124, 224637245, 133588658, 41821025]
[245186357, 104175749, 170891995, 92128647, 82767641, 86769079, 53476114, 28165960, 6905145, 185831712]
[184452350, 117534910, 85483031, 226603022, 32217485, 41591867, 137499730, 208910163, 200846185, 32311377]
[204318514, 96260484, 124198569, 82290644, 146804374, 117498001, 230623437, 227354955, 41675615, 56563751]
[205972194, 61946850, 32802042, 172129796, 159489605, 18105192, 190933999, 111842120, 143793525, 156685746]
[112655291, 19209424, 201033010, 27220, 95715072, 207818257, 225822304, 47331368, 25653371, 174583282]
[104573498, 192955018, 133710613, 172965008, 169947045, 159579203, 17621670, 124842120, 248559404, 37868304]
[245186357, 51214878, 45978248, 68718653, 95501463, 13860663, 193348584, 129047552, 130734272, 60364209]
[245186357, 104175749, 170891995, 92128647, 82767641, 20692254, 68650779, 247006775, 143704503, 74005669]
[152865647, 34304426, 142969536, 142498073, 1308617, 53092407, 46593768, 53213570, 191409031, 183120752]
[121690776, 115201947, 136745825, 178417372, 107764572, 248009027, 142512266, 211421836, 61051043, 138742222]
[22619776, 15424767, 102941135, 61285663, 96312587, 111443785, 183774674, 126124716, 234614492, 137282834]
[22619776, 15424767, 239664794, 38863699, 238141909, 23912176, 148346510, 6329222, 201030992, 12104203]
[188932858, 115146698, 234256803, 209034558, 68471112, 202487706, 59928092, 176817496, 182771517, 181142988]
[245186357, 104175749, 170891995, 92128647, 82767641, 86769079, 47938141, 114341120, 157738482, 231731937]
[211804832, 138574305, 94342188, 23325149, 239267654, 54424579, 239552726, 140574248, 38028709, 10247152]
[28779114, 129128005, 90017851, 158852497, 100119253, 37860617, 67661554, 64224112, 49796523, 2385393]
[245186357, 51214878, 45978248, 68718653, 95501463, 13860663, 193348584, 166823918, 222427489, 192440347]
[243854923, 131996813, 143905498, 72933, 19201883, 178743729, 181305953, 181205042, 98428432, 212318099]
[205972194, 61946850, 217597649, 241053092, 63709074, 131080152, 224675483, 181568427, 119893697, 236390816]
[245186357, 51214878, 45978248, 68718653, 95501463, 101041284, 1613407, 122935372, 61838306, 153963170]
[106261171, 44990710, 84180592, 123440078, 138510609, 109030444, 105139986, 148621062, 233085057, 87713964]
[121690776, 115201947, 67731008, 121337576, 223274438, 183726923, 25320061, 156975215, 141590880, 166800782]
[139407978, 206633498, 21411166, 153971412, 125313025, 107521706, 19664864, 233342385, 47925501]
[10106479, 48368057, 101287106, 26137914, 37677254, 191925753, 239419304, 6984007, 198800959, 34389036]
[204318514, 96260484, 124198569, 82290644, 146804374, 140349087, 149291171, 144352894, 41914606, 200624643]
[22619776, 15424767, 239664794, 38863699, 238141909, 203648613, 189771680, 107132917, 102899752, 34961986]
[121690776, 115201947, 136745825, 178417372, 97627083, 63008345, 240349780, 199694409, 136358300, 153704632]
[82212583, 193617759, 234025706, 141485732, 2507358, 21408970, 132033356, 85479202, 149002903, 168316415]
[239208748, 140345608, 11321520, 169990400, 29850833, 106466285, 222696948, 110786112, 161622522, 215566787]
[154551859, 132819502, 55612164, 228103393, 118419862, 240377253, 121714380, 127513905, 51933103, 131420356]
[139407978, 92142634, 167501510, 243494623, 150667653, 182747962, 223775285, 201648932, 142821962, 87274608]
[10106479, 190143267, 242876210, 227693737, 83850004, 193860083, 51257456, 132789665, 193763722, 137535044]
[28939697, 123364048, 231894319, 154778647, 193962753, 221624341, 55762073, 228110018, 195325749, 222509876]
[245186357, 104175749, 170891995, 212154307, 48930371, 183766873, 150942020, 163015002, 13419714, 189064204]
[211804832, 138574305, 94342188, 23325149, 239267654, 123812024, 64267331, 62871745, 72512449, 50414484]
[189558414, 165918446, 240176469, 152623937, 7814976, 79398008, 65512537, 202765593, 215336329, 75824727]
[245186357, 51214878, 45978248, 195792955, 168729222, 58289814, 67579479, 234618925, 30074641, 15026968]
[116640107, 175919948, 230396891, 219625776, 144804450, 165707799, 74741956, 20124311, 40810136, 40614679]
[150812197, 207907728, 45493282, 10744960, 219846231, 214341924, 211571494, 183674585, 179155638, 242902779]
[245186357, 56476491, 21738255, 97185163, 175878122, 220599173, 47033771, 113963533, 22670701, 76878999]
[139255779, 91820978, 191620793, 47012473, 225750785, 34425498, 245899442, 56343589, 107028446, 177381975]
[205972194, 86177255, 137657541, 216106120, 180801689, 61038839, 207968817, 228295288, 111011532, 144609066]
[121690776, 115201947, 67731008, 121337576, 223274438, 183726923, 25320061, 156975215, 141590880, 117798935]
[131161949, 182719904, 31830738, 163263028, 89837460, 206520920, 162905630, 33049916, 119078405, 79188624]
[205972194, 86177255, 137657541, 216106120, 180801689, 105694761, 228412029, 145272797, 129829996, 102247583]
[106261171, 44990710, 84180592, 220734106, 113510156, 161134324, 29405945, 35872096, 72292248, 247819291]
[231488027, 32101784, 127865537, 154034083, 126137750, 220865562, 189830705, 81753196, 178855344, 168281738]
[239208748, 140345608, 11321520, 169990400, 29850833, 106466285, 222696948, 140768682, 143399084, 145254800]
[245186357, 51214878, 85245345, 25727633, 248054215, 61536409, 231099322, 77554970, 158224721, 41563280]
[205972194, 61946850, 32802042, 172129796, 159489605, 37610409, 78212502, 79146772, 199271522, 15823205]
[204318514, 96260484, 124198569, 82290644, 146804374, 117498001, 230623437, 104779812, 144825428, 88943520]
[211804832, 138574305, 94342188, 23325149, 239267654, 118729104, 228865952, 170740826, 19774874, 148554053]
[121975721, 42062284, 19586029, 212970628, 190945423, 131867659, 172042741, 22253439, 170325973, 160098677]
[211510271, 40815467, 12295450, 74057130, 91055803, 224722603, 7582571, 187773335, 53159555, 168388138]
[112655291, 19209424, 128847631, 39081452, 6726870, 216748752, 80786264, 24587528, 73198174, 5684955]
[239554898, 105465088, 218365829, 203396497, 217698719, 109346344, 97770307, 148322777, 155154667, 42866867]
[139407978, 206633498, 21411166, 153971412, 14453219, 19629335, 127592175, 132982993, 241370387]
[239208748, 140345608, 11321520, 169990400, 128087118, 162335816, 126252266, 44732562, 31953125, 205418717]
[245186357, 104175749, 170891995, 212154307, 48930371, 183766873, 150942020, 163015002, 13419714, 35683985]
[139407978, 92142634, 167501510, 243494623, 150667653, 182747962, 223775285, 34251910, 78460480, 160952552]
[245186357, 104175749, 170891995, 212154307, 48930371, 82990612, 240639531, 140069854, 76810877, 212221849]
[245186357, 104175749, 170891995, 92128647, 82767641, 56698018, 158137408, 185853241, 107548625, 76137742]
[205972194, 86177255, 137657541, 216106120, 120372757, 139542613, 234459856, 200819481, 54144565, 97612982]
[211804832, 138574305, 94342188, 23325149, 239267654, 54424579, 231092366, 224596831, 164050893, 6247262]
[211510271, 40815467, 12295450, 74057130, 91055803, 224722603, 88958559, 219613439, 12424445, 242230806]
[28939697, 114464836, 89076961, 35693389, 237194139, 23466909, 123756118, 232497962, 78229932, 130498081]
[239208748, 140345608, 11321520, 114795487, 98869557, 20525157, 172875608, 213550588, 790266, 148482332]
[154551859, 47812082, 16349031, 122909199, 168311413, 97868898, 137421472, 177029857, 50309595, 31459403]
[245186357, 104175749, 170891995, 92128647, 82767641, 20692254, 68650779, 150055429, 180033882, 141889332]
[76710225, 167739046, 165438592, 117465674, 153838766, 76998540, 30643800, 91554837, 136179587, 199658001]
[211510271, 46724623, 74610054, 134915134, 147128739, 113065763, 219683349, 74527251, 2998505, 5295510]
[106261171, 126184161, 170418784, 140105318, 233056587, 120809932, 33142929, 51108059, 145074130, 228444785]
[205972194, 61946850, 32802042, 172129796, 159489605, 37610409, 78212502, 79146772, 199271522, 91137544]
[204318514, 96260484, 124198569, 210335078, 110994899, 140183186, 228894695, 156400005, 113553103, 45909466]
[245186357, 56476491, 21738255, 97185163, 175878122, 220599173, 49100722, 24067438, 90501842, 243818874]
[204318514, 96260484, 124198569, 82290644, 227716861, 7485663, 220039575, 149750877, 196972105, 43545420]
[82212583, 193617759, 234025706, 196862795, 8436367, 9518221, 175779267, 42693559, 124579819, 10245856]
[111584673, 59739155, 89808464, 161531445, 244706660, 240730820, 192888270, 11032611, 167230365, 28358395]
[10106479, 48368057, 101287106, 26137914, 144997814, 193014708, 214360453, 85928735, 194359002, 4507618]
[10106479, 48368057, 101287106, 26137914, 37677254, 191925753, 186944057, 51671431, 233244557, 153397912]
[121690776, 115201947, 136745825, 178417372, 107764572, 248009027, 142512266, 200335099, 35562467, 7422470]
[211804832, 138574305, 94342188, 23325149, 239267654, 123812024, 64267331, 62871745, 239629190, 126739704]
[152865647, 34304426, 142969536, 142498073, 1308617, 53092407, 93393267, 240551854, 47304416, 219049818]
[245186357, 104175749, 170891995, 212154307, 241205060, 93308425, 68617477, 41164939, 107494465, 222393991]
[239554898, 102907710, 132452821, 124460660, 126077318, 58415226, 72881335, 85545194, 5810306, 43276444]
[211510271, 46724623, 192930472, 208270295, 81120636, 83676351, 209989294, 237252523, 68752057, 144860417]
[213112826, 25516838, 152287638, 224047741, 246519967, 225391265, 242039224, 222130721, 22403823, 223960819]
[211316160, 37095821, 218824995, 2668282, 69308388, 7611215, 230270253, 200804843, 158093719, 166757447]
[181938804, 60690532, 76340025, 79775124, 216604709, 145159642, 194131985, 15922216, 71859776, 241672591]
[152865647, 34304426, 62534149, 180961701, 202283163, 235692508, 75635935, 25175159, 59364606, 222309232]
[152865647, 34304426, 142969536, 142498073, 1308617, 53092407, 229121187, 110537453, 100354476, 2074861]
[139407978, 206633498, 130022095, 143396415, 120793968, 224673103, 194276288, 200058787, 120871681]
[245186357, 104175749, 170891995, 92128647, 82767641, 86769079, 53476114, 28165960, 6905145, 224487648]
[204318514, 96260484, 124198569, 82290644, 227716861, 7485663, 234525365, 115813322, 19746724, 228671861]
[239554898, 105465088, 218365829, 203396497, 217698719, 109346344, 128900803, 113263299, 212634618, 85430516]
[231488027, 32101784, 127865537, 154034083, 126137750, 220865562, 189830705, 81753196, 178855344, 9355756]
[205226715, 161852671, 133516433, 129939351, 208152556, 78815679, 144812260, 99675843, 230670890, 98131350]
[54792871, 223562163, 178724447, 99504548, 56784500, 130892133, 146003756, 39470416, 17089697, 168880767]
[239208748, 140345608, 11321520, 114795487, 98869557, 20525157, 172875608, 229310365, 67749413, 145854060]
[239554898, 102907710, 132452821, 139067172, 133318545, 213750002, 27624464]
[239554898, 102907710, 132452821, 124460660, 126077318, 106213186, 35829210, 63952888, 48975905, 37031371]
[10106479, 48368057, 101287106, 26137914, 144997814, 193014708, 124288747, 216923747, 195283085, 152139303]
[116640107, 175919948, 230396891, 118261327, 178497914, 206946729, 74797845, 142880458, 35961313, 210883263]
[205972194, 86177255, 137657541, 39857290, 242604136, 23254141, 2669360, 174124019, 197877502, 8638558]
[139407978, 206633498, 21411166, 124608406, 87960142, 35833086, 150157811, 221778745, 26471489]
[76710225, 167739046, 165438592, 16815147, 19314675, 67169327, 193129484, 210059566, 109714451, 151574237]
[139407978, 92142634, 167501510, 149029214, 75016614, 21263124, 24230527, 174286931, 140980360, 122643575]
