[139407978, 206633498, 21411166, 153971412, 14453219, 109762470, 33459397]
[211804832, 138574305, 94342188, 23325149, 239267654, 245431079, 124801332, 48254726, 75141588]
[96343362, 100486110, 213236602, 24901115, 181105803, 35349992, 14867803, 238158103, 81497899]
[167539219, 192052900, 155852712, 211348323, 132577636, 86947648, 231540205, 186016421, 91910977]
[167539219, 192052900, 155852712, 211348323, 132577636, 86947648, 86233849, 20233987, 21752032]
[163813705, 243210101, 156158070, 49290041, 245410968, 172777468, 39310246, 11289441, 158650733]
[121690776, 115201947, 136745825, 178417372, 175589778, 225969016, 51501538, 75861659, 118384540]
[205972194, 86177255, 137657541, 216106120, 120372757, 139542613, 168086321, 236178650, 112550188]
[205972194, 86177255, 137657541, 146101519, 168690798, 230513638, 73131348, 8073868, 138750456]
[112655291, 19209424, 128847631, 39081452, 152362368, 77890002, 134353624, 5907721, 101940037]
[177119877, 214819640, 128621318, 5090699, 1426638, 240204122, 123889372, 36515701, 8251166]
[139407978, 206633498, 130022095, 143396415, 120793968, 224673103, 194276288, 200485202]
[28939697, 123364048, 231894319, 154778647, 193962753, 143903710, 209121366, 151531254, 240085244]
[139407978, 206633498, 21411166, 153971412, 14453219, 19629335, 127592175, 16543789]
[10106479, 48368057, 101287106, 26137914, 30730800, 218454563, 96327479, 150176962, 222660513]
[22619776, 15424767, 102941135, 61285663, 96312587, 181807437, 126732531, 220742441, 223113188]
[112655291, 19209424, 232522597, 80081881, 225939505, 155726084, 209905172, 147801378, 170124101]
[205972194, 86177255, 137657541, 216106120, 180801689, 61038839, 100776572, 45417940, 184713850]
[213112826, 25516838, 8960197, 80019682, 200191357, 190700871, 207630214, 139351374, 182913364]
[121975721, 42062284, 93893883, 4420759, 46004189, 144780964, 248183294, 112108702, 30966328]
[32676012, 195138918, 178653906, 89148184, 164346081, 115896383, 5100464, 14838595, 10049566]
[139407978, 206633498, 130022095, 143396415, 95924319, 200975836, 216489263, 114341360]
[121690776, 115201947, 136745825, 178417372, 97627083, 63008345, 11065761, 171093177, 36661462]
[104573498, 192955018, 133710613, 172965008, 169947045, 159579203, 92453613, 89160358, 208838512]
[148907630, 143141347, 51124938, 61812059, 158106868, 224098540, 233228706, 19953357, 242872892]
[240973929, 83097505, 20780799, 235045094, 186224175, 30152393, 89650095, 228196199, 205596054]
[177119877, 214819640, 128621318, 58882810, 43671752, 226531916, 34969733, 124656670, 127000027]
[181938804, 163199325, 33540865, 189273694, 119119372, 14615635, 117573760, 99213717, 142956155]
[112655291, 19209424, 128847631, 39081452, 6726870, 216748752, 239708831, 104422820, 243326488]
[211510271, 46724623, 192930472, 208270295, 81120636, 83676351, 209989294, 135714960, 43229733]
[239554898, 102907710, 132452821, 30220441, 175486272]
[108906837, 199773189, 190953520, 234574556, 44085690, 30167291, 183913652, 119182904, 162496167]
[32676012, 195138918, 93193866, 32903994, 59648710, 51128691, 33169447, 131096179, 13422717]
[204318514, 96260484, 124198569, 82290644, 227716861, 7485663, 234525365, 205575251, 96564966]
[121975721, 42062284, 93893883, 4420759, 46004189, 144780964, 248183294, 186669470, 156968104]
[8685447, 234393374, 146940291, 140624781, 246335260, 224481067, 14199053, 139543308, 162396443]
[148907630, 162242982, 4035282, 227575711, 159163809, 150229755, 70161999, 44954580, 171551544]
[139407978, 206633498, 21411166, 124608406, 87960142, 35833086, 150157811, 209733609]
[121690776, 115201947, 136745825, 178417372, 175589778, 93222629, 158006418, 174259590, 115455615]
[204923669, 55371512, 158920153, 236699111, 117965505, 43533150, 240963946, 196232334, 220641221]
[240973929, 83532539, 32527346, 120930986, 180608117, 196195426, 136234596, 190266373, 74256846]
[211316160, 37095821, 218824995, 2668282, 69308388, 7611215, 230270253, 200804843, 17364965]
[28939697, 123364048, 231894319, 154778647, 193962753, 143903710, 201125252, 77713670, 57704361]
[218542507, 27686776, 57877320, 242250743, 125087554, 47831521, 150946416, 9703960, 234698778]
[22619776, 15424767, 239664794, 38863699, 238141909, 203648613, 245748958, 244545159, 203940535]
[181938804, 60690532, 76340025, 20984795, 32429535, 61556459, 89896090, 128265699, 65327401]
[211316160, 37095821, 218824995, 161132275, 123786967, 49437803, 225758623, 132067321, 164656594]
[245186357, 56476491, 21738255, 97185163, 175878122, 220599173, 49100722, 24067438, 48038121]
[219868898, 21390277, 239043661, 155644933, 41682843, 202146397, 727537, 220101815, 106795868]
[128396256, 156921189, 237060631, 191130671, 154624531, 56079660, 225451729, 188429059, 111461780]
[117485685, 247239338, 58098803, 157858273, 62163854, 65760436, 77851035, 233057811, 209347145]
[205972194, 86177255, 137657541, 216106120, 180801689, 61038839, 100776572, 45417940, 213486892]
[211510271, 40815467, 12295450, 74057130, 91055803, 224722603, 111493657, 212690442, 71624456]
[10379212, 12391743, 5269103, 90783180, 145570068, 35283880, 150160570, 124032793, 215972312]
[245186357, 104175749, 170891995, 92128647, 82767641, 56698018, 239044916, 173555361, 154493251]
[139407978, 206633498, 21411166, 153971412, 125313025, 107521706, 19664864, 233342385]
[148907630, 143141347, 51124938, 61812059, 158106868, 224098540, 233228706, 212098586, 94814880]
[115917063, 113950444, 190849006, 73131156, 194865902, 125256019, 60944883, 216971630, 228477868]
[139407978, 206633498, 21411166, 153971412, 14453219, 109762470, 33459397, 176838164]
[213112826, 25516838, 8960197, 80019682, 108974184, 238793631, 148390383, 225011780, 216214272]
[211804832, 138574305, 94342188, 23325149, 239267654, 245431079, 171007615, 108792446, 235121551]
[205226715, 161852671, 153828978, 10844735, 75121201, 44882691, 126452884, 144282804, 76812461]
[195122300, 8092110, 93657706, 99431903, 112789195, 97922, 40541591, 16693735, 61077809]
[245186357, 33815929, 103613504, 131702159, 184089050, 67876529, 9932112, 170641291, 191428817]
[188932858, 115146698, 234256803, 209034558, 68471112, 202487706, 143247798, 230979658, 40001095]
[22619776, 15424767, 239664794, 38863699, 238141909, 23912176, 148346510, 6329222, 202135697]
[121975721, 42062284, 75194355, 13024942, 109495543, 36709679, 37371350, 147729368, 117617438]
[188932858, 115146698, 234256803, 209034558, 68471112, 202487706, 3999665, 62522771, 221394670]
[211804832, 138574305, 94342188, 23325149, 239267654, 54424579, 239552726, 140574248, 158556501]
[82212583, 193617759, 234025706, 196862795, 8436367, 9518221, 175779267, 154337898, 131889526]
[205972194, 61946850, 217597649, 241053092, 63709074, 131080152, 224675483, 233596699, 102103619]
[22619776, 15424767, 80304403, 83426752, 221613721, 98049330, 72392128, 238514424, 153981703]
[139407978, 206633498, 130022095, 143396415, 120793968, 224673103, 85258046, 13530133]
[121975721, 42062284, 19586029, 62150434, 204748696, 36212687, 147818594, 235976262, 79568445]
[189558414, 165918446, 240176469, 152623937, 7814976, 79398008, 65512537, 42732053, 203300042]
[211510271, 40815467, 12295450, 74057130, 91055803, 224722603, 88958559, 217174569, 49467986]
[239208748, 140345608, 11321520, 169990400, 128087118, 162335816, 121638754, 200960581, 218125006]
[213112826, 25516838, 152287638, 114775498, 49141311, 165540066, 235599468, 55737095, 195744548]
[204923669, 50635880, 156536157, 126285967, 21834830, 180576998, 75185841, 64881971]
[76710225, 167739046, 165438592, 16815147, 121368087, 246677501, 49660219, 227674190, 173026875]
[74329510, 39112394, 1072059, 123327512, 191647261, 171617328, 241296991, 37884867, 59299594]
[32676012, 195138918, 178653906, 89148184, 164346081, 115896383, 5100464, 14838595, 54223192]
[245186357, 104175749, 170891995, 92128647, 82767641, 203770970, 4854607, 105642513, 26464385]
[139255779, 117323211, 186374400, 7935869, 31412910, 127723943, 115248910, 224937563, 38974062]
[121690776, 115201947, 136745825, 178417372, 175589778, 225969016, 51501538, 75861659, 244159754]
[82212583, 193617759, 234025706, 191404075, 129081823, 119423574, 116948579, 142392075, 112583388]
[181938804, 60690532, 76340025, 79775124, 216604709, 145159642, 194131985, 14065733, 64441629]
[173377106, 227979404, 182624742, 133017748, 129440306, 156336779, 166718684, 191354432, 165350036]
[184452350, 117534910, 86206692, 212275701, 208750326, 125164526, 196948852, 150591664, 225997080]
[112655291, 19209424, 128847631, 39081452, 6726870, 216748752, 80786264, 204439041, 123256483]
[245186357, 51214878, 45978248, 155615916, 138977991, 41930122, 111473175, 72347560, 95898621]
[205226715, 161852671, 133516433, 63536486, 139035748, 244146351, 82795769, 82912100, 65427548]
[167539219, 192052900, 155852712, 211348323, 132577636, 86947648, 46553533, 26519316, 221012238]
[82212583, 193617759, 234025706, 191404075, 129081823, 119423574, 116948579, 152083784, 199664067]
[205972194, 86177255, 137657541, 39857290, 242604136, 23254141, 2669360, 174124019, 139337561]
[213112826, 25516838, 152287638, 51081692, 208711471, 1648887, 101765623, 116718250, 47011638]
[205972194, 61946850, 217597649, 241053092, 63709074, 131080152, 224675483, 232435134, 84733697]
[112655291, 19209424, 128847631, 19268358, 187186439, 72096518, 111426943, 123592718, 1572973]
[108906837, 199773189, 190953520, 63193029, 178919610, 244119274, 15171546, 16421611, 172043232]
[112655291, 19209424, 201033010, 27220, 95715072, 207818257, 225822304, 190086203, 238608730]
[128396256, 156921189, 237060631, 191130671, 154624531, 56079660, 225451729, 188429059, 50158909]
[211316160, 37095821, 218824995, 2668282, 69308388, 7611215, 230270253, 200804843, 102241544]
[239554898, 102907710, 132452821, 243389068, 172961109, 101671279, 7693506, 225369397, 148755604]
[82212583, 193617759, 234025706, 141485732, 2507358, 151560541, 47776341, 110672219, 80399685]
[10106479, 190143267, 242876210, 227693737, 83850004, 193860083, 51257456, 132789665, 193763722]
[24231581, 15527440, 39151893, 25965014, 86236280, 128784748, 189690242, 31566461, 213018459]
[205972194, 86177255, 137657541, 146101519, 168690798, 230513638, 73131348, 81829076, 100068285]
[205972194, 61946850, 217597649, 241053092, 63709074, 131080152, 119939482, 71606966, 135885212]
[82212583, 193617759, 234025706, 191404075, 129081823, 119423574, 116948579, 152083784, 150750185]
[239554898, 102907710, 132452821, 139067172, 133318545, 213750002]
[188932858, 115146698, 234256803, 209034558, 68471112, 202487706, 46008822, 136875805, 193015985]
[205972194, 86177255, 137657541, 146101519, 168690798, 230513638, 73131348, 8073868, 190826479]
[82212583, 193617759, 234025706, 141485732, 2507358, 21408970, 127218044, 235289415, 218746971]
[213112826, 25516838, 152287638, 51081692, 208711471, 1648887, 156895520, 167232492, 194590484]
[181938804, 60690532, 76340025, 20984795, 32429535, 61556459, 89896090, 50628338, 13569502]
[245186357, 104175749, 170891995, 212154307, 48930371, 82990612, 162949539, 188664524, 202607771]
[208401552, 123724305, 159653775, 168513786, 123512653, 194283566, 125701052, 196676517, 186577904]
[204318514, 96260484, 124198569, 82290644, 227716861, 7485663, 234525365, 89320609, 185367605]
[245186357, 104175749, 170891995, 212154307, 241205060, 180743962, 145033929, 59890093, 238728952]
[245186357, 179224212, 67875021, 188951933, 2108929, 34376195, 196683164, 55626460, 131122975]
[121690776, 115201947, 136745825, 178417372, 175589778, 93222629, 158006418, 21555388, 43565050]
[121975721, 42062284, 19586029, 212970628, 190945423, 131867659, 172042741, 22253439, 170325973]
[148907630, 143141347, 51124938, 61812059, 158106868, 224098540, 233228706, 189319292, 106169029]
[245186357, 56476491, 21738255, 97185163, 175878122, 220599173, 49100722, 24067438, 60222162]
[205972194, 61946850, 217597649, 241053092, 63709074, 131080152, 224675483, 204817656, 98733140]
[239208748, 140345608, 11321520, 169990400, 128087118, 162335816, 126252266, 175714600, 197738535]
[106335033, 130372207, 30533253, 81286519, 118646158, 90127849, 11273158, 163802261, 233794991]
[231488027, 32101784, 127865537, 154034083, 43864096, 182112868, 139968180, 127901872, 195170104]
[239393237, 164714934, 246715145, 218000020, 199364600, 193328772, 182464646, 233308149, 234855731]
[139407978, 206633498, 21411166, 153971412, 14453219, 205991779, 33388833, 241830128]
[211510271, 40815467, 12295450, 74057130, 91055803, 224722603, 111493657, 39859670, 98266768]
[106261171, 44990710, 84180592, 220734106, 113510156, 161134324, 2526393, 81216567, 108082828]
[169492383, 134805362, 204695085, 79691146, 204303251, 99743646, 43807991, 223176289, 172458829]
[245186357, 51214878, 45978248, 195792955, 168729222, 58289814, 67579479, 227460341, 4821399]
[197930535, 234635560, 135700399, 208435667, 4115680, 182324748, 96097004, 180279248, 143740759]
[106261171, 44990710, 84180592, 123440078, 138510609, 109030444, 143459642, 54411160, 241737556]
[106261171, 126184161, 170418784, 140105318, 233056587, 120809932, 33142929, 51108059, 190123966]
[150812197, 207907728, 45493282, 234688557, 106136674, 182757776, 186125866, 161162845, 140627308]
[106261171, 126184161, 170418784, 140105318, 233056587, 120809932, 33142929, 55749542, 30754718]
[208230092, 214761888, 193867375, 85227644, 238283386, 63032194, 235010210, 30717879, 171509726]
[245186357, 51214878, 45978248, 195792955, 168729222, 58289814, 97299092, 102020750, 245580786]
[239554898, 102907710, 132452821, 243389068, 172961109, 101671279, 37497841, 181706340, 3340152]
[205972194, 86177255, 137657541, 146101519, 33871342, 244227685, 41663102, 204639097, 33227482]
[121690776, 115201947, 136745825, 178417372, 97627083, 63008345, 240349780, 199694409, 69365792]
[239554898, 102907710, 132452821, 139067172, 133318545, 185408408]
[32676012, 195138918, 93193866, 32903994, 59648710, 51128691, 33169447, 94480316, 4591489]
[245186357, 56476491, 21738255, 97185163, 175878122, 220599173, 91394014, 173379820, 39318378]
[231488027, 32101784, 127865537, 154034083, 43864096, 182112868, 139968180, 89123034, 225003557]
[245186357, 33815929, 81317813, 149728072, 110885945, 66745182, 71658269, 131995640, 206594173]
[245186357, 104175749, 170891995, 212154307, 48930371, 82990612, 89526679, 100357340, 239807748]
[121975721, 42062284, 93893883, 4420759, 46004189, 144780964, 248183294, 230729050, 4613670]
[139407978, 28655380, 221952859, 128925738, 170695932, 177876861, 163319636, 105079782, 110017623]
[245186357, 104175749, 170891995, 92128647, 82767641, 86769079, 224546669, 234090443, 53106424]
[10106479, 190143267, 242876210, 227693737, 83850004, 193860083, 51257456, 132789665, 115294847]
[111584673, 59739155, 89808464, 161531445, 244706660, 178814904, 176511467, 171735750, 36316508]
[139407978, 13422933, 168235173, 210659469, 192447928, 54492826, 197149303, 165622241, 148694118]
[188932858, 115146698, 234256803, 209034558, 68471112, 79138923, 7178783, 101189660, 142704520]
[82212583, 193617759, 234025706, 141485732, 2507358, 21408970, 127218044, 235289415, 172706501]
[197930535, 234635560, 135700399, 208435667, 4115680, 182324748, 96097004, 180279248, 26066953]
[121690776, 115201947, 136745825, 178417372, 175589778, 225969016, 108868664, 100099667, 155976667]
[239554898, 102907710, 132452821, 30220441, 135972574]
[169367494, 62025314, 17623635, 73212051, 123572982, 188772699, 107185884, 215330039, 62610324]
[28939697, 83720688, 206122823, 229232565, 63268197, 197346838, 202459749, 104582464, 200402242]
[10106479, 48368057, 101287106, 26137914, 144997814, 193014708, 124288747, 12178467, 158484909]
[245186357, 104175749, 170891995, 92128647, 82767641, 86769079, 47938141, 110409811, 171544640]
[82212583, 193617759, 234025706, 141485732, 2507358, 21408970, 380412, 11882375, 235532597]
[211510271, 40815467, 12295450, 74057130, 91055803, 224722603, 7582571, 78130884, 115247340]
[188932858, 115146698, 234256803, 209034558, 68471112, 9428764, 44959740, 51058373, 8923069]
[28939697, 83720688, 206122823, 229232565, 63268197, 197346838, 147264235, 122107125, 246940402]
[188932858, 115146698, 234256803, 209034558, 230973685, 212255626, 192883567, 169858608, 108150722]
[75857740, 82351932, 215992635, 214948612, 246690652, 187169141, 137052395, 94952719, 106021375]
[85998254, 248045083, 240040489, 241719342, 96081228, 135559687, 68458266, 7231668, 32130563]
[148907630, 26611378, 223997019, 240216130, 221744445, 234465461, 214137185, 119299572, 63489246]
[208401552, 123724305, 159653775, 168513786, 123512653, 194283566, 2000264, 134036967, 99982001]
[204318514, 96260484, 124198569, 210335078, 110994899, 140183186, 228894695, 156400005, 208514416]
[188932858, 115146698, 234256803, 209034558, 68471112, 202487706, 87533445, 169524753, 53277118]
[74329510, 124765354, 49009538, 121122981, 177632572, 243569056, 231648383, 228979986, 77812856]
[141361673, 162202163, 65247730, 57642163, 16303502, 51623160, 127054101, 192790669, 51407387]
[205972194, 86177255, 137657541, 216106120, 120372757, 139542613, 154738389, 205407102, 89146474]
[211510271, 40815467, 12295450, 74057130, 91055803, 224722603, 111493657, 39859670, 59647410]
[208401552, 123724305, 159653775, 168513786, 123512653, 194283566, 2000264, 134036967, 220730050]
[76710225, 167739046, 165438592, 16815147, 19314675, 67169327, 39993770, 24916432, 104596321]
[245186357, 56476491, 21738255, 97185163, 70997893, 50646296, 225814055, 62642178, 188035736]
[245186357, 33815929, 81317813, 149728072, 110885945, 66745182, 71658269, 55212737, 36055969]
[28939697, 123364048, 231894319, 163193455, 230091692, 37358558, 44026349, 43024521, 207153604]
[152865647, 34304426, 62534149, 180961701, 202283163, 235692508, 75635935, 187830286, 106690368]
[131161949, 182719904, 31830738, 163263028, 89837460, 206520920, 162905630, 33049916, 19602852]
[205972194, 86177255, 137657541, 146101519, 168690798, 230513638, 73131348, 235399508, 121457073]
[204318514, 96260484, 124198569, 82290644, 146804374, 234923392, 132998250, 41136466, 27431113]
[49431804, 239753856, 105078153, 54419308, 4649185, 233269283, 245677452, 60656835, 143376592]
[31297005, 54490622, 234779012, 62975425, 58718573, 113499629, 711472, 195935431, 48853146]
[211804832, 138574305, 56455960, 132113199, 84950288, 244765607, 144626762, 4165038, 145183993]
[204318514, 96260484, 124198569, 82290644, 146804374, 117498001, 126442178, 9338006, 110166033]
[205972194, 61946850, 32802042, 172129796, 159489605, 146938079, 88916082, 59158012, 123690327]
[22619776, 15424767, 102941135, 61285663, 212578573, 69785594, 107624303, 11622077, 117372227]
[205972194, 61946850, 217597649, 241053092, 207493512, 140352509, 213117893, 157087352, 242438518]
[121975721, 42062284, 75194355, 13024942, 56865115, 181962296, 62297268, 159378465, 193206480]
[18782487, 180228062, 32306155, 8891987, 90798301, 83525893, 2923717, 195359054, 151355488]
[169717436, 214896517, 160185875, 151501997, 232573601, 138482109, 15161760, 10489431, 98854741]
[108346240, 182739968, 124173827, 76354141, 119384549, 135488768, 58602784, 36872461, 145050139]
[205972194, 86177255, 137657541, 146101519, 168690798, 230513638, 73131348, 120789826, 15672970]
[213112826, 25516838, 8960197, 80019682, 200191357, 190700871, 135354013, 17276854, 27497367]
[128396256, 156921189, 237060631, 191130671, 154624531, 56079660, 183093982, 20931835, 120574053]
[205972194, 61946850, 217597649, 241053092, 63709074, 131080152, 224675483, 233596699, 93553346]
[211804832, 138574305, 94342188, 23325149, 239267654, 245431079, 124801332, 120566545, 223309015]
[112655291, 19209424, 128847631, 39081452, 6726870, 216748752, 239708831, 104422820, 135941382]
[204318514, 96260484, 124198569, 82290644, 227716861, 7485663, 220039575, 149750877, 196972105]
[31297005, 54490622, 234779012, 62975425, 58718573, 113499629, 711472, 209135121, 48216192]
[112655291, 19209424, 78637201, 3582407, 43920116, 14868510, 236887839, 78719667, 5884585]
[108906837, 199773189, 190953520, 63193029, 88155766, 623428, 241348170, 238292074, 168543634]
[121690776, 115201947, 136745825, 178417372, 76493427, 231145039, 114150235, 183694605, 144413964]
[141361673, 162202163, 65247730, 57642163, 16303502, 159451693, 8816569, 211782175, 196044972]
[167539219, 192052900, 155852712, 149499948, 67629781, 47243179, 187508606, 59434956, 108338218]
[167539219, 192052900, 155852712, 211348323, 132577636, 86947648, 130432837, 98348844, 32592233]
[231488027, 32101784, 95034900, 50625588, 142167243, 75235721, 210152661, 16339156, 57886764]
[49986552, 151382489, 61990312, 150003870, 89323960, 150324373, 128130972, 105746746, 5502868]
[121690776, 115201947, 136745825, 178417372, 97627083, 63008345, 84802654, 4611461, 18460228]
[82212583, 193617759, 234025706, 191404075, 129081823, 119423574, 116948579, 152083784, 128468738]
[188932858, 115146698, 234256803, 209034558, 68471112, 202487706, 87533445, 45340708, 226025926]
[74329510, 124765354, 49009538, 121122981, 177632572, 243569056, 231648383, 228979986, 201432732]
[239208748, 140345608, 11321520, 114795487, 98869557, 20525157, 172875608, 229310365, 208368327]
[104573498, 121415770, 149472192, 187891726, 102116478, 192853830, 469009, 86054647, 175136290]
[245186357, 104175749, 170891995, 212154307, 48930371, 82990612, 98779845, 12643131, 5694806]
[177119877, 214819640, 128621318, 5090699, 1426638, 240204122, 123889372, 36515701, 42071516]
[245186357, 179224212, 67875021, 188951933, 2108929, 34376195, 196683164, 55626460, 111726136]
[82212583, 193617759, 234025706, 141485732, 2507358, 21408970, 132033356, 85479202, 14554504]
[188932858, 115146698, 234256803, 209034558, 68471112, 79138923, 7178783, 94130946, 132538053]
[10106479, 70087705, 47329919, 126566423, 158179018, 193505263, 138399568, 186707322, 248561000]
[96343362, 100486110, 213236602, 24901115, 181105803, 35349992, 14867803, 238158103, 121527330]
[243854923, 131996813, 143905498, 72933, 19201883, 178743729, 181305953, 181205042, 22718586]
[213112826, 25516838, 152287638, 114775498, 49141311, 165540066, 235599468, 127370199, 248499689]
[121690776, 115201947, 136745825, 178417372, 175589778, 93222629, 153601893, 70605652, 134261232]
[76710225, 167739046, 165438592, 117465674, 153838766, 49138160, 152054832, 19930315, 38542330]
[121975721, 42062284, 19586029, 62150434, 204748696, 36212687, 147818594, 158117887, 159666528]
[22619776, 15424767, 102941135, 61285663, 96312587, 111443785, 47244643, 125257460, 191737860]
[10106479, 48368057, 101287106, 26137914, 30730800, 218454563, 96327479, 150176962, 42348040]
[49986552, 151382489, 61990312, 150003870, 89323960, 150324373, 128130972, 109112333, 136000938]
[82212583, 193617759, 234025706, 196862795, 8436367, 66950703, 47274873, 76438684, 29931023]
[240973929, 83097505, 11728468, 155886915, 16751023, 185433565, 17449245, 19554161, 181805722]
[155906635, 180949973, 155674107, 155094970, 1014143, 154626397, 31248935, 4760621, 230293001]
[139255779, 117323211, 86191772, 75266315, 78908643, 152936874, 209604389, 98991604, 232899774]
[121690776, 115201947, 67731008, 121337576, 183825714, 180024373, 176332181, 130095874, 54449585]
[245186357, 104175749, 170891995, 212154307, 241205060, 180743962, 145033929, 84522664, 190694067]
[211804832, 138574305, 56455960, 132113199, 84950288, 244765607, 144626762, 225961641, 96839022]
[245186357, 104175749, 170891995, 212154307, 48930371, 82990612, 98779845, 12643131, 157317458]
[139407978, 92142634, 167501510, 243494623, 150667653, 182747962, 226704769, 143274600, 156825157]
[28939697, 123364048, 231894319, 154778647, 193962753, 143903710, 154606583, 244439169, 98805238]
[141361673, 162202163, 65247730, 57642163, 92658966, 203579434, 11108974, 126669441, 32466646]
[119048721, 189256057, 153933443, 137317665, 175104557, 199730692, 101752888, 184356897, 129758777]
[245186357, 51214878, 45978248, 195792955, 168729222, 58289814, 37216390, 178846090, 172056696]
[245186357, 33815929, 81317813, 149728072, 110885945, 66745182, 71658269, 91011748, 2198160]
[31297005, 54490622, 234779012, 62975425, 58718573, 113499629, 195360006, 206841180, 164427396]
[213112826, 25516838, 152287638, 114775498, 49141311, 165540066, 235599468, 127370199, 84190311]
[28939697, 123364048, 231894319, 154778647, 193962753, 143903710, 4273456, 33536349, 14679356]
[117485685, 247239338, 58098803, 157858273, 62163854, 65760436, 77851035, 233057811, 143529871]
[211510271, 40815467, 175548497, 2406097, 170068134, 204329202, 69583364, 178844800, 78182662]
[10106479, 48368057, 101287106, 26137914, 144997814, 193014708, 78654146, 241801932, 224693363]
[205972194, 86177255, 137657541, 216106120, 180801689, 61038839, 70368444, 5119394, 240539125]
[245186357, 104175749, 170891995, 212154307, 48930371, 82990612, 240639531, 140069854, 77726009]
[49431804, 246457812, 177362205, 102622165, 208510025, 71648331, 128078539, 222523392, 10682782]
[116640107, 175919948, 230396891, 118261327, 178497914, 206946729, 74797845, 142880458, 141310247]
[245186357, 104175749, 170891995, 92128647, 82767641, 86769079, 224546669, 234090443, 193612980]
[211316160, 37095821, 218824995, 161132275, 123786967, 49437803, 225758623, 132067321, 209780124]
[205972194, 86177255, 137657541, 146101519, 155170494, 56151626, 128923372, 30103136, 105932367]
[112655291, 19209424, 128847631, 39081452, 6726870, 216748752, 80786264, 24587528, 38825485]
[245186357, 56476491, 21738255, 97185163, 70997893, 50646296, 227695951, 22496381, 9141503]
[121975721, 42062284, 19586029, 212970628, 190945423, 131867659, 172042741, 178470854, 118788103]
[245186357, 104175749, 170891995, 92128647, 82767641, 56698018, 239044916, 173555361, 164068507]
[28939697, 123364048, 231894319, 154778647, 193962753, 93622992, 154612309, 71419244, 179320567]
[121975721, 42062284, 19586029, 62150434, 204748696, 36212687, 82941822, 126275716, 179985567]
[18782487, 180228062, 32306155, 8891987, 90798301, 165738247, 79465003, 166207159, 182495657]
[211804832, 138574305, 94342188, 23325149, 239267654, 123812024, 64267331, 62871745, 72512449]
[239208748, 140345608, 11321520, 169990400, 29850833, 106466285, 222696948, 220161443, 195548736]
[239393237, 164714934, 224904743, 27314302, 105058071, 113362181, 15531678, 107119989, 240150804]
[141361673, 162202163, 65247730, 57642163, 92658966, 203579434, 11108974, 10994948, 238539149]
[10106479, 48368057, 101287106, 26137914, 37677254, 191925753, 239419304, 6622500, 126226790]
[28939697, 114464836, 89076961, 35693389, 237194139, 23466909, 123756118, 205628168, 149028285]
