[139255779, 10547589, 17697623, 184429220, 146187085, 111837316, 157126391]
[18782487, 180228062, 32306155, 177047075, 39094160, 121201101, 191352017]
[112655291, 19209424, 232522597, 80081881, 225939505, 155901007, 67417388]
[205972194, 86177255, 137657541, 146101519, 33871342, 244227685, 37877535]
[116640107, 175919948, 230396891, 219625776, 73566686, 101502148, 80472829]
[74869342, 30527162, 33520167, 30450917, 44623284, 195338151, 225514510]
[10106479, 48368057, 101287106, 26137914, 144997814, 193014708, 124288747]
[104573498, 121415770, 149472192, 187891726, 102116478, 192853830, 193157004]
[49431804, 246457812, 177362205, 102622165, 208510025, 71648331, 137283276]
[108906837, 199773189, 190953520, 234574556, 44085690, 76957065, 198562288]
[211510271, 40815467, 12295450, 74057130, 91055803, 206864920, 29711219]
[205226715, 6410317, 156606069, 650760, 179008295, 13799803, 15443650]
[131161949, 182719904, 31830738, 163263028, 89837460, 206520920, 162905630]
[49431804, 24092436, 92023561, 36526307, 201258008, 147443895, 156451427]
[139255779, 91820978, 191620793, 47012473, 225750785, 34425498, 245899442]
[31297005, 54490622, 234779012, 62975425, 58718573, 113499629, 195360006]
[188932858, 115146698, 234256803, 209034558, 68471112, 202487706, 179953729]
[245186357, 56476491, 21738255, 97185163, 192049182, 106803991, 67334813]
[245186357, 104175749, 170891995, 92128647, 82767641, 86769079, 48010118]
[112655291, 19209424, 232522597, 80081881, 225939505, 239754305, 225255446]
[211510271, 40815467, 12295450, 74057130, 91055803, 104232281, 169107804]
[121690776, 115201947, 67731008, 121337576, 183825714, 191672079, 110635084]
[205972194, 86177255, 137657541, 216106120, 120372757, 139542613, 154738389]
[174915493, 10216631, 201309610, 189355295, 85436470, 209905581, 207136400]
[169313277, 113857410, 166293217, 24716354, 21977717, 213705628, 60565979]
[204318514, 96260484, 124198569, 82290644, 227716861, 7485663, 51716883]
[205972194, 86177255, 137657541, 216106120, 180801689, 134071769, 161132619]
[106261171, 126184161, 158442460, 135365713, 79605077, 115182029, 28516977]
[233262282, 231812234, 70075742, 146347049, 69813225, 239683731, 59921655]
[219868898, 21390277, 239043661, 155644933, 41682843, 1128674, 224817426]
[121690776, 115201947, 136745825, 178417372, 76493427, 65754466, 11823110]
[169313277, 46027908, 89275938, 192993033, 176458064, 207166894, 230806644]
[10106479, 190143267, 31611117, 94571194, 53877424, 22359978, 190957056]
[139255779, 117323211, 86191772, 75266315, 78908643, 152936874, 209604389]
[28939697, 123364048, 231894319, 163193455, 230091692, 37358558, 39653502]
[245186357, 33815929, 173663102, 28237412, 159243978, 205602184, 157175492]
[75857740, 82351932, 215992635, 214948612, 190339224, 184327459, 58871637]
[139407978, 206633498, 21411166, 153971412, 125313025, 107521706]
[18782487, 180228062, 32306155, 8891987, 156471202, 74705401, 223337302]
[104573498, 192955018, 133710613, 172965008, 169947045, 159579203, 92453613]
[167539219, 192052900, 155852712, 6691973, 116591697, 166539178, 70402212]
[211316160, 37095821, 218824995, 2668282, 69308388, 118004546, 201208631]
[121690776, 115201947, 136745825, 178417372, 175589778, 145455047, 67523417]
[28939697, 123364048, 231894319, 154778647, 193962753, 221624341, 172346773]
[28939697, 123364048, 231894319, 163193455, 5948702, 240481288, 154038587]
[218542507, 210706211, 73665838, 242370252, 54360626, 138740800, 5218298]
[205972194, 86177255, 137657541, 216106120, 180801689, 61038839, 70368444]
[181938804, 163199325, 123452341, 188638903, 24937844, 44848977, 191677602]
[219868898, 21390277, 239043661, 155644933, 41682843, 202146397, 167487304]
[205972194, 86177255, 137657541, 146101519, 155170494, 56151626, 212082330]
[213112826, 25516838, 152287638, 224047741, 246519967, 225391265, 248872991]
[173377106, 227979404, 182624742, 133017748, 129440306, 156336779, 166718684]
[28939697, 123364048, 231894319, 163193455, 205431314, 169246751, 150483974]
[24231581, 15527440, 39151893, 166928330, 228196264, 172844668, 73265072]
[121690776, 115201947, 136745825, 178417372, 97627083, 63008345, 11065761]
[245186357, 56476491, 21738255, 97185163, 192049182, 166698876, 186300486]
[205972194, 86177255, 137657541, 39857290, 242604136, 23254141, 2669360]
[169367494, 62025314, 17623635, 73212051, 123572982, 188772699, 107185884]
[205972194, 61946850, 217597649, 241053092, 63709074, 131080152, 119939482]
[149835576, 242201754, 54858429, 191509134, 24641710, 130094726, 177005776]
[208230092, 214761888, 193867375, 85227644, 238283386, 63032194, 235010210]
[22619776, 15424767, 102941135, 61285663, 212578573, 228040875, 207888121]
[80810737, 60516862, 185720481, 143117713, 112980157, 230861365, 178872119]
[188932858, 200934080, 97777798, 41131871, 177611026, 170615717, 80287989]
[22619776, 15424767, 102941135, 61285663, 96312587, 111443785, 183774674]
[28939697, 123364048, 231894319, 154778647, 193962753, 93622992, 188982435]
[32676012, 195138918, 178653906, 248285279, 227104177, 68561784, 35223281]
[139407978, 92142634, 167501510, 243494623, 150667653, 182747962, 226704769]
[28939697, 83720688, 206122823, 229232565, 241831341, 123539645, 87306116]
[141361673, 162202163, 38490121, 70812908, 18725940, 216387282, 139248180]
[10106479, 190143267, 31611117, 94571194, 53877424, 22359978, 178930396]
[139255779, 117323211, 86191772, 75266315, 40127837, 160970938, 121896146]
[28939697, 83720688, 206122823, 229232565, 63268197, 133523617, 944006]
[245186357, 104175749, 170891995, 92128647, 13204697, 174002734, 135612925]
[245186357, 33815929, 103613504, 216015871, 122861351, 235904624, 203746965]
[121690776, 115201947, 67731008, 121337576, 183825714, 191672079, 32024498]
[245186357, 179224212, 177971497, 122788728, 120240893, 156194464, 37796243]
[188932858, 115146698, 234256803, 209034558, 68471112, 79138923, 7178783]
[211510271, 46724623, 192930472, 208270295, 85754040, 52955785, 225646978]
[181938804, 60690532, 76340025, 132436869, 89636976, 122727995, 232703412]
[245186357, 56476491, 21738255, 97185163, 70997893, 50646296, 133466523]
[32676012, 39276597, 190035849, 152439496, 159881803, 152000630, 20575312]
[231488027, 32101784, 127865537, 154034083, 126137750, 220865562, 189830705]
[121690776, 115201947, 67731008, 121337576, 183825714, 180024373, 176332181]
[82212583, 193617759, 234025706, 191404075, 129081823, 51682619, 24255618]
[211316160, 37095821, 218824995, 161132275, 123786967, 49437803, 225758623]
[211510271, 200640855, 93455200, 97370272, 140706900, 37659594, 70820261]
[205972194, 61946850, 217597649, 241053092, 207493512, 95786447, 103127085]
[60417925, 159601639, 183311976, 179543640, 195441151, 208024229, 11338455]
[167539219, 192052900, 155852712, 6691973, 116591697, 133571660, 101024200]
[185021265, 120449815, 33146577, 203946957, 87519768, 196055132, 104119535]
[245186357, 104175749, 170891995, 212154307, 48930371, 82990612, 240639531]
[139255779, 117323211, 86191772, 75266315, 45641319, 106496154, 147435348]
[139255779, 10547589, 17697623, 184429220, 146187085, 111837316, 76270412]
[104573498, 121415770, 149472192, 187891726, 102116478, 192853830, 469009]
[106261171, 44990710, 84180592, 123440078, 138510609, 86977167, 108918444]
[211316160, 37095821, 218824995, 161132275, 123786967, 28672731, 202397427]
[185021265, 120449815, 33146577, 203946957, 87519768, 196055132, 183928312]
[204923669, 55371512, 158920153, 39928306, 90213469, 204285774, 132592843]
[10379212, 12391743, 5269103, 90783180, 145570068, 35283880, 150160570]
[211510271, 46724623, 74610054, 134915134, 79753146, 132560193, 84455305]
[24231581, 15527440, 143956946, 50145329, 193164284, 163050343, 165754535]
[245186357, 104175749, 170891995, 92128647, 82767641, 86769079, 23336134]
[121690776, 115201947, 198483596, 183062049, 80283557, 145778538, 16133245]
[211510271, 40815467, 12295450, 74057130, 91055803, 192478629, 181692437]
[169367494, 62025314, 17623635, 179294472, 217840414, 54532879, 108167907]
[76710225, 167739046, 165438592, 16815147, 121368087, 246677501, 171013612]
[104573498, 192955018, 133710613, 172965008, 51974564, 152070860, 193657066]
[28939697, 83720688, 206122823, 49942988, 161567604, 206588454, 193622845]
[117485685, 174210268, 64249836, 205389107, 50256916, 147404725, 47865981]
[188932858, 115146698, 234256803, 209034558, 68471112, 202487706, 59928092]
[245186357, 104175749, 170891995, 92128647, 82767641, 56698018, 130038044]
[18782487, 180228062, 32306155, 99137953, 31715291, 215201551, 138967194]
[108906837, 199773189, 71402764, 29015971, 82406962, 227606238, 134560117]
[22619776, 15424767, 102941135, 61285663, 96312587, 111443785, 166467099]
[233481409, 223580591, 100428466, 57734446, 50678619, 190500748, 103403353]
[10379212, 12391743, 5269103, 90783180, 38946337, 219317477, 169095780]
[219868898, 21390277, 239043661, 155644933, 41682843, 1128674, 35472097]
[141361673, 162202163, 65247730, 24296962, 66142331, 645317, 206157162]
[204318514, 96260484, 124198569, 82290644, 227716861, 7485663, 204871647]
[121975721, 42062284, 19586029, 62150434, 204748696, 36212687, 82941822]
[151970870, 105653424, 194192038, 88878768, 100115878, 171483610, 147660303]
[218542507, 27686776, 57877320, 136539700, 97624868, 119016653, 197292649]
[108906837, 199773189, 71402764, 29015971, 82406962, 144289557, 163899452]
[205972194, 86177255, 137657541, 146101519, 155170494, 105067202, 209151236]
[245186357, 104175749, 170891995, 92128647, 82767641, 86769079, 224546669]
[184452350, 117534910, 86206692, 212275701, 208750326, 49386487, 245196297]
[28939697, 123364048, 231894319, 154778647, 193962753, 143903710, 209121366]
[72760936, 3767875, 33619245, 132662969, 17340775, 176750230, 230235340]
[245186357, 104175749, 170891995, 212154307, 241205060, 93308425, 68617477]
[239554898, 102907710, 132452821]
[10106479, 70087705, 47329919, 126566423, 158179018, 193505263, 138399568]
[112655291, 19209424, 208223836, 174956768, 236624390, 45224236, 80561154]
[139407978, 28655380, 221952859, 128925738, 170695932, 177876861, 201062049]
[112655291, 19209424, 232522597, 80081881, 191940355, 20768064, 14529239]
[152865647, 34304426, 142969536, 142498073, 1308617, 53092407, 93393267]
[152865647, 34304426, 142969536, 142498073, 1308617, 97329154, 79419958]
[231488027, 32101784, 127865537, 154034083, 126137750, 220865562, 93266327]
[10106479, 190143267, 31611117, 94571194, 21464962, 227007863, 62749061]
[152865647, 34304426, 62534149, 180961701, 202283163, 235692508, 75635935]
[24231581, 15527440, 39151893, 25965014, 86236280, 128784748, 189690242]
[139255779, 117323211, 86191772, 75266315, 147951920, 41201886, 169900992]
[28939697, 123364048, 185338091, 38631798, 189340920, 97985219, 93613633]
[115917063, 113950444, 190849006, 73131156, 194865902, 125256019, 60944883]
[54792871, 223562163, 178724447, 99504548, 56784500, 34654453, 238379737]
[112655291, 19209424, 128847631, 19268358, 187186439, 72096518, 111426943]
[49431804, 246457812, 177362205, 102622165, 208510025, 71648331, 128078539]
[197930535, 234635560, 135700399, 74886964, 77290044, 170865028, 161552347]
[211316160, 37095821, 218824995, 2668282, 741655, 14291320, 63937015]
[82212583, 193617759, 234025706, 141485732, 2507358, 151560541, 209377696]
[139407978, 206633498, 130022095, 143396415, 120793968, 226417453]
[82205394, 222031531, 97617751, 235463375, 18771540, 38391469, 30576964]
[188932858, 115146698, 234256803, 209034558, 68471112, 202487706, 222294808]
[139255779, 117323211, 186374400, 7935869, 31412910, 127723943, 115248910]
[205972194, 61946850, 32802042, 172129796, 159489605, 146938079, 88916082]
[8685447, 234393374, 146940291, 140624781, 246335260, 224481067, 14199053]
[121975721, 42062284, 75194355, 13024942, 109495543, 51237109, 115427246]
[74329510, 124765354, 216119651, 120037485, 203664073, 176366338, 11896713]
[112655291, 19209424, 128847631, 19268358, 187186439, 72096518, 63783837]
[239554898, 105465088, 218365829, 203396497, 217698719, 109346344, 174986052]
[245186357, 56476491, 21738255, 97185163, 175878122, 220599173, 229694818]
[239554898, 102907710, 132452821, 124460660, 126077318, 58415226, 87739953]
[169717436, 214896517, 160185875, 151501997, 232573601, 138482109, 18352584]
[150812197, 207907728, 45493282, 10744960, 219846231, 214341924, 31544041]
[9953629, 20319404, 10979674, 33359995, 179770513, 237578835, 127453044]
[139407978, 206633498, 73323566, 53428, 194035326, 156535945]
[116640107, 175919948, 230396891, 118261327, 178497914, 206946729, 74797845]
[240973929, 83097505, 20780799, 235045094, 186224175, 30152393, 147838150]
[245186357, 104175749, 170891995, 212154307, 241205060, 180743962, 145033929]
[96343362, 100486110, 213236602, 24901115, 181105803, 35349992, 170073032]
[204318514, 96260484, 124198569, 82290644, 146804374, 45330786, 231514379]
[239554898, 105465088, 218365829, 203396497, 3343743, 180972551, 244611786]
[149835576, 242201754, 54858429, 191509134, 142982127, 229375765, 229566587]
[245186357, 33815929, 81317813, 149728072, 110885945, 66745182, 71658269]
[106261171, 44990710, 84180592, 123440078, 138510609, 159390731, 128055347]
[28939697, 123364048, 185338091, 38631798, 189340920, 113904821, 217012525]
[106261171, 44990710, 84180592, 220734106, 113510156, 161134324, 2526393]
[211804832, 138574305, 94342188, 23325149, 239267654, 245431079, 171007615]
[116640107, 175919948, 230396891, 219625776, 144804450, 165707799, 74741956]
[104573498, 192955018, 133710613, 172965008, 169947045, 16883916, 189015186]
[150812197, 207907728, 45493282, 168636907, 142688778, 53809055, 49096936]
[204923669, 55371512, 158920153, 39928306, 90213469, 204285774, 119069801]
[10106479, 70087705, 47329919, 126566423, 158179018, 72330446, 144392572]
[10106479, 48368057, 101287106, 26137914, 30730800, 218454563, 96327479]
[239554898, 231847501, 23186257, 90275280, 108119520, 154559572, 201444601]
[231488027, 32101784, 127865537, 162281022, 129922855, 14126142, 145105429]
[10379212, 12391743, 5269103, 90783180, 145570068, 82750846, 82338938]
[245186357, 33815929, 103613504, 131702159, 119824578, 244775085, 144832648]
[245186357, 51214878, 85245345, 25727633, 248054215, 61536409, 231099322]
[82212583, 193617759, 234025706, 141485732, 2507358, 201227206, 103403482]
[112655291, 19209424, 78637201, 3582407, 3968327, 153564532, 123951695]
[211316160, 37095821, 218824995, 195689234, 140570499, 34767958, 35385481]
[239393237, 164714934, 240019004, 198752407, 99122404, 99919951, 97795883]
[96343362, 100486110, 213236602, 24901115, 161745545, 163485936, 207999658]
[104573498, 192955018, 133710613, 172965008, 51974564, 152070860, 60985995]
[184452350, 117534910, 85483031, 226603022, 32217485, 41591867, 137499730]
[205972194, 86177255, 137657541, 146101519, 168690798, 230513638, 177877701]
[205972194, 86177255, 137657541, 216106120, 120372757, 139542613, 234459856]
[121690776, 115201947, 136745825, 178417372, 175589778, 225969016, 51501538]
[76710225, 167739046, 165438592, 117465674, 153838766, 49138160, 152054832]
[96343362, 100486110, 213236602, 24901115, 78767254, 145490069, 32482143]
[245186357, 33815929, 103613504, 133447514, 248141808, 104969860, 209106813]
[49431804, 239753856, 105078153, 54419308, 4649185, 233269283, 245677452]
[211804832, 138574305, 56455960, 132113199, 84950288, 6210488, 92587405]
[27154418, 153048969, 91021117, 108280964, 181681407, 227979769, 145502670]
[141361673, 162202163, 126094098, 3400892, 211723192, 125356244, 94406621]
[231488027, 32101784, 95034900, 50625588, 202706349, 238879684, 161581670]
[106261171, 44990710, 84180592, 220734106, 113510156, 161134324, 29405945]
[49986552, 151382489, 61990312, 150003870, 89323960, 150324373, 171312867]
[245186357, 51214878, 45978248, 68718653, 95501463, 18237359, 100050006]
[205972194, 61946850, 217597649, 241053092, 207493512, 140352509, 17561640]
[181938804, 60690532, 76340025, 79775124, 216604709, 247934478, 135270017]
[121690776, 115201947, 67731008, 121337576, 223274438, 183726923, 25320061]
[112655291, 19209424, 128847631, 39081452, 6726870, 216748752, 239708831]
[49431804, 24092436, 92023561, 36526307, 201258008, 147443895, 47461940]
[211804832, 138574305, 94342188, 23325149, 239267654, 54424579, 119097658]
[211510271, 40815467, 12295450, 74057130, 91055803, 206864920, 89067003]
[28939697, 123364048, 231894319, 154778647, 193962753, 221624341, 121321155]
[211804832, 138574305, 56455960, 132113199, 84950288, 220107526, 167390580]
[28939697, 123364048, 231894319, 163193455, 205431314, 169246751, 17280082]
[197930535, 234635560, 135700399, 208435667, 4115680, 182324748, 96097004]
[119048721, 189256057, 153933443, 137317665, 175104557, 199730692, 101752888]
[74329510, 124765354, 216119651, 120037485, 203664073, 184232351, 69299124]
[60417925, 70729437, 195152800, 175899869, 195085185, 130431546, 82397838]
[152865647, 34304426, 142969536, 142498073, 1308617, 97329154, 3346065]
[121975721, 42062284, 93893883, 4420759, 46004189, 144780964, 248183294]
[108346240, 182739968, 124173827, 76354141, 119384549, 135488768, 58602784]
[189558414, 165918446, 240176469, 152623937, 7814976, 79398008, 65512537]
[163813705, 243210101, 156158070, 49290041, 245410968, 172777468, 150377721]
[239554898, 102907710, 132452821, 243389068, 172961109, 101671279, 37497841]
[28939697, 123364048, 231894319, 163193455, 123375749, 26146262, 56173904]
[141361673, 162202163, 126094098, 199663624, 205582678, 154786442, 58283846]
[211510271, 46724623, 192930472, 208270295, 85754040, 225329663, 120441643]
[18782487, 180228062, 32306155, 8891987, 90798301, 83525893, 2923717]
[150812197, 207907728, 45493282, 234688557, 106136674, 182757776, 186125866]
[112655291, 19209424, 128847631, 19268358, 187186439, 72096518, 96178698]
[188932858, 115146698, 234256803, 209034558, 68471112, 202487706, 3999665]
[121690776, 115201947, 136745825, 178417372, 175589778, 126220453, 55889007]
[219868898, 21390277, 239043661, 155644933, 41682843, 202146397, 95295420]
[205972194, 61946850, 217597649, 241053092, 207493512, 140352509, 131751322]
[205226715, 161852671, 153828978, 10844735, 75121201, 44882691, 147434677]
[31297005, 54490622, 234779012, 62975425, 58718573, 113499629, 8616269]
[152865647, 34304426, 142969536, 142498073, 1308617, 97329154, 74127149]
[213112826, 25516838, 152287638, 224047741, 246519967, 225391265, 242039224]
[213112826, 25516838, 152287638, 114775498, 49141311, 136289887, 89941617]
[28939697, 123364048, 231894319, 154778647, 193962753, 143903710, 188876850]
[112655291, 19209424, 78637201, 3582407, 3968327, 153564532, 210833957]
[205226715, 6410317, 156606069, 650760, 206162838, 197292787, 13187074]
[28939697, 123364048, 231894319, 154778647, 193962753, 143903710, 221120371]
[10379212, 12391743, 5269103, 90783180, 38946337, 121333767, 225679952]
[205226715, 161852671, 133516433, 63536486, 139035748, 83852667, 155592157]
[245186357, 51214878, 45978248, 195792955, 168729222, 58289814, 97299092]
[239208748, 140345608, 11321520, 114795487, 98869557, 20525157, 159562253]
[32676012, 195138918, 93193866, 32903994, 59648710, 51128691, 33169447]
[82212583, 193617759, 234025706, 196862795, 8436367, 9518221, 223799682]
[121975721, 42062284, 75194355, 13024942, 109495543, 36709679, 37371350]
[245186357, 104175749, 170891995, 92128647, 82767641, 86769079, 47938141]
[54792871, 223562163, 178724447, 154157943, 58075540, 192192291, 236972653]
[49431804, 246457812, 177362205, 34762461, 184352530, 194036462, 216872050]
[188932858, 115146698, 234256803, 209034558, 68471112, 9428764, 76705978]
[82212583, 193617759, 234025706, 196862795, 8436367, 9518221, 175779267]
[188932858, 115146698, 234256803, 182262024, 72672066, 117764383, 88602360]
[219868898, 21390277, 239043661, 155644933, 41682843, 202146397, 182754356]
[108906837, 199773189, 190953520, 234574556, 44085690, 30167291, 65381012]
[139407978, 206633498, 21411166, 153971412, 14453219, 19629335]
[245186357, 51214878, 45978248, 68718653, 95501463, 18237359, 135937542]
[76710225, 167739046, 165438592, 117465674, 153838766, 49138160, 20066594]
[139407978, 92142634, 167501510, 149029214, 75016614, 21263124, 24230527]
[169717436, 214896517, 160185875, 151501997, 232573601, 138482109, 172383992]
[139407978, 13422933, 168235173, 210659469, 192447928, 54492826, 203080012]
[245186357, 104175749, 170891995, 212154307, 48930371, 82990612, 162949539]
[139255779, 10547589, 17697623, 184429220, 146187085, 111837316, 244650893]
[233481409, 223580591, 238456769, 130830529, 120881427, 153950788, 71907600]
[213112826, 25516838, 8960197, 80019682, 108974184, 238793631, 148390383]
[205972194, 61946850, 32802042, 172129796, 159489605, 37610409, 84337456]
[18782487, 180228062, 32306155, 109696314, 212918201, 217819108, 145895292]
[139407978, 206633498, 21411166, 153971412, 14453219, 109762470]
[121690776, 115201947, 136745825, 178417372, 76493427, 231145039, 114150235]
[111584673, 59739155, 89808464, 161531445, 244706660, 240730820, 192888270]
[239554898, 102907710, 132452821, 138795076]
[245186357, 104175749, 170891995, 212154307, 48930371, 82990612, 89526679]
[211804832, 138574305, 94342188, 23325149, 239267654, 245431079, 124801332]
[108906837, 199773189, 190953520, 63193029, 96946943, 60934274, 29227340]
[139407978, 206633498, 130022095, 143396415, 95924319, 241373851]
[245186357, 51214878, 45978248, 68718653, 95501463, 101041284, 1613407]
[28939697, 123364048, 231894319, 154778647, 193962753, 93622992, 154612309]
[82212583, 193617759, 234025706, 196862795, 8436367, 34851820, 40434404]
[245186357, 104175749, 170891995, 92128647, 82767641, 86769079, 72041265]
[245186357, 104175749, 161846456, 108563380, 241714615, 174730993, 227038755]
[204923669, 55371512, 158920153, 236699111, 117965505, 43533150, 65989398]
[28939697, 123364048, 231894319, 154778647, 193962753, 93622992, 210446393]
[80803338, 160821069, 210061502, 201197894, 116856188, 247210899, 248275421]
[181938804, 60690532, 76340025, 132436869, 12389413, 103116830, 21932610]
[239208748, 140345608, 11321520, 169990400, 21757069, 246569065, 68734759]
[205972194, 86177255, 137657541, 146101519, 33871342, 244227685, 41663102]
[213112826, 25516838, 152287638, 224047741, 126628879, 136124568, 137618244]
[240973929, 83097505, 11728468, 155886915, 16751023, 185433565, 17449245]
[121690776, 115201947, 67731008, 121337576, 223274438, 183726923, 165726757]
[49431804, 246457812, 167348819, 162863396, 41380620, 84501753, 29634899]
[82212583, 193617759, 234025706, 191404075, 129081823, 119423574, 53778752]
[205972194, 86177255, 137657541, 216106120, 180801689, 61038839, 57115912]
[148907630, 26611378, 223997019, 240216130, 221744445, 234465461, 214137185]
[104573498, 192955018, 133710613, 172965008, 51974564, 152070860, 200263126]
[22619776, 15424767, 239664794, 38863699, 238141909, 23912176, 148346510]
[239554898, 102907710, 132452821, 139067172]
[245186357, 104175749, 170891995, 92128647, 82767641, 203770970, 179206467]
[169367494, 62025314, 17623635, 179294472, 217840414, 54532879, 75398519]
[28939697, 123364048, 231894319, 163193455, 230091692, 37358558, 44026349]
[121975721, 42062284, 75194355, 13024942, 236893637, 88798694, 244436723]
[152865647, 34304426, 142969536, 142498073, 1308617, 53092407, 46593768]
[205226715, 161852671, 133516433, 63536486, 139035748, 244146351, 82795769]
[54792871, 223562163, 178724447, 99504548, 56784500, 84725301, 148640077]
[239554898, 105465088, 218365829, 203396497, 3343743, 195572807, 31860136]
[245186357, 51214878, 45978248, 68718653, 53016227, 191344695, 115763779]
[63174497, 133172007, 24939800, 84590400, 166313817, 43150147, 32681888]
[141361673, 190697245, 163142798, 67212929, 188214014, 125664087, 233206437]
[117485685, 71142349, 113275482, 238605918, 48984231, 157060004, 177532334]
[231488027, 32101784, 127865537, 154034083, 68103002, 244309041, 243936427]
[28939697, 83720688, 206122823, 229232565, 63268197, 133523617, 148888177]
[104573498, 192955018, 133710613, 172965008, 169947045, 16883916, 66884890]
[204923669, 50635880, 156536157, 126285967, 99210232, 42778964, 19312033]
[74329510, 39112394, 1072059, 123327512, 144719941, 87757679, 20807531]
[210253789, 186269903, 135252581, 53641965, 141041636, 16802326, 20886005]
[28939697, 123364048, 231894319, 154778647, 193962753, 221624341, 55762073]
[240973929, 83532539, 32527346, 120930986, 180608117, 196195426, 25989321]
[82212583, 193617759, 234025706, 141485732, 2507358, 21408970, 380412]
[10106479, 190143267, 31611117, 94571194, 21464962, 227007863, 237184458]
[184452350, 117534910, 86206692, 212275701, 208750326, 125164526, 196948852]
[205226715, 161852671, 153828978, 10844735, 75121201, 15368466, 166708044]
[204318514, 96260484, 124198569, 82290644, 146804374, 45330786, 224123835]
[76710225, 167739046, 165438592, 16815147, 19314675, 67169327, 39993770]
[188932858, 122049085, 88071880, 148193554, 247541650, 132801562, 224102649]
[188932858, 115146698, 234256803, 209034558, 230973685, 212255626, 192883567]
[121690776, 115201947, 136745825, 178417372, 175589778, 93222629, 153601893]
[75857740, 82351932, 215992635, 214948612, 246690652, 187169141, 137052395]
[188932858, 115146698, 234256803, 182262024, 203843786, 19415400, 231887788]
[74329510, 124765354, 216119651, 120037485, 203664073, 184232351, 201165926]
[188932858, 115146698, 234256803, 209034558, 68471112, 202487706, 143247798]
[214976764, 232135327, 176113184, 89104064, 116885512, 165366094, 214989778]
[121690776, 115201947, 136745825, 178417372, 175589778, 93222629, 83236699]
[205972194, 86177255, 137657541, 146101519, 98410827, 105062033, 173106638]
[108906837, 199773189, 190953520, 234574556, 44085690, 30167291, 141496898]
[233481409, 223580591, 238456769, 130830529, 120881427, 153950788, 32503265]
[204923669, 50635880, 156536157, 126285967, 21834830, 180576998, 135683167]
[204318514, 96260484, 124198569, 82290644, 227716861, 7485663, 234525365]
[233262282, 231812234, 70075742, 146347049, 69813225, 132189716, 93035493]
[166462820, 132071187, 145040923, 90490701, 117206163, 207755387, 115402683]
[82205394, 222031531, 97617751, 152489962, 54596810, 59927972, 232876543]
[22619776, 15424767, 239664794, 38863699, 238141909, 203648613, 131181926]
[112655291, 19209424, 201033010, 27220, 95715072, 207818257, 225822304]
