[239554898, 102907710, 132452821]
[121975721, 14824860, 80600832, 160653964, 222977971, 127043678]
[27154418, 153048969, 91021117, 108280964, 181681407, 141360567]
[121975721, 42062284, 205720792, 243973463, 54127838, 224136647]
[121773903, 154727771, 23179543, 14644206, 88066034, 37854061]
[245186357, 33815929, 173663102, 147529995, 180037430, 228385148]
[125297590, 105327896, 199978104, 208083968, 44661797, 11110778]
[139407978, 92142634, 167501510, 149029214, 75016614, 21903453]
[8685447, 234393374, 17927912, 80165034, 238519173, 26196428]
[60417925, 159601639, 113265839, 70747943, 97113673, 207337741]
[121690776, 115201947, 136745825, 178417372, 97627083, 55544471]
[49431804, 246457812, 167348819, 162863396, 41380620, 84501753]
[154551859, 47812082, 16349031, 122909199, 216832433, 164632795]
[141361673, 162202163, 38490121, 70812908, 85851331, 220272375]
[245186357, 51214878, 85245345, 25727633, 248054215, 179804136]
[240973929, 83097505, 11728468, 155886915, 16751023, 6596770]
[115917063, 113950444, 62884421, 119966799, 105944655, 194275576]
[118348159, 41843502, 140178002, 215751731, 67596434, 27019223]
[169367494, 62025314, 17623635, 179294472, 22940613, 87054514]
[154551859, 132819502, 6276547, 122802229, 182700838, 208411326]
[195122300, 8092110, 93657706, 99431903, 112789195, 57553137]
[218542507, 210706211, 73665838, 242370252, 199101112, 229753440]
[245186357, 51214878, 45978248, 195792955, 124312391, 5117968]
[184452350, 76673988, 118948775, 182255855, 42279723, 165120324]
[60417925, 159601639, 183311976, 179543640, 195441151, 205225893]
[139407978, 206633498, 150172527, 103425566, 69242834]
[170206712, 12111425, 193370944, 12943847, 175118606, 134335483]
[239393237, 164714934, 246715145, 218000020, 199364600, 69171541]
[184452350, 117534910, 86206692, 212275701, 208750326, 20861851]
[213112826, 25516838, 105566614, 57004010, 17031094, 78391641]
[96017771, 5878864, 77101726, 124939623, 179944564, 104986527]
[112655291, 19209424, 128847631, 12084842, 225737231, 230459435]
[202934950, 176470526, 50794561, 147033937, 168458659, 145889633]
[121690776, 115201947, 198483596, 96886240, 22279010, 246515425]
[188932858, 115146698, 234256803, 247032219, 149630934, 183689103]
[121975721, 42062284, 75194355, 13024942, 219637050, 155892871]
[239393237, 164714934, 224904743, 136954575, 211422199, 86554671]
[80810737, 60516862, 185720481, 143117713, 65892049, 137265266]
[121773903, 154727771, 23179543, 56048588, 60745736, 211264266]
[150812197, 207907728, 45493282, 234688557, 77104327, 62811539]
[218542507, 27686776, 57877320, 136539700, 168013181, 129499174]
[204318514, 96260484, 124198569, 210335078, 110994899, 140183186]
[139407978, 206633498, 130022095, 136115383, 122525316]
[140347209, 25798347, 64306031, 122192794, 13634132, 199727254]
[245186357, 104175749, 170891995, 92128647, 82767641, 203770970]
[31297005, 54490622, 234779012, 62975425, 58718573, 29565143]
[139255779, 117323211, 186374400, 7935869, 207928118, 23161712]
[171272310, 63221876, 221519298, 26768999, 178942681, 189582605]
[19078720, 176587752, 111680255, 192008866, 116461612, 195640157]
[197930535, 234635560, 228096494, 19862437, 191976898, 184341944]
[32676012, 195138918, 93193866, 17829718, 188256222, 52504448]
[233481409, 223580591, 238456769, 139741580, 7299543, 101531246]
[74329510, 39112394, 1072059, 123327512, 191647261, 125619376]
[139407978, 28655380, 221952859, 128925738, 170695932, 123814445]
[141361673, 162202163, 38490121, 70812908, 18725940, 52564908]
[233481409, 223580591, 238456769, 139741580, 7299543, 212100321]
[49986552, 151382489, 61990312, 150003870, 232523961, 78515725]
[121690776, 115201947, 67731008, 121337576, 49342296, 137218903]
[139407978, 13422933, 168235173, 210659469, 192447928, 39716499]
[170206712, 12111425, 193370944, 12943847, 175118606, 84958296]
[155906635, 180949973, 155674107, 99450467, 134681764, 210595469]
[208230092, 214761888, 193867375, 85227644, 238283386, 210312499]
[177119877, 214819640, 128621318, 19342724, 243784842, 54985016]
[211804832, 103588449, 187930436, 30070197, 81594597, 197756996]
[104573498, 192955018, 133710613, 172965008, 169947045, 159579203]
[243854923, 131996813, 143905498, 72933, 55068591, 210934880]
[245186357, 56476491, 21738255, 97185163, 192049182, 166698876]
[241718137, 240234294, 110201244, 189428371, 32494698, 25615062]
[184452350, 117534910, 86206692, 212275701, 208750326, 94268117]
[74869342, 30527162, 33520167, 193848877, 172781098, 232792701]
[31297005, 54490622, 234779012, 62975425, 56352815, 55357794]
[169717436, 214896517, 160185875, 151501997, 232573601, 134655130]
[245186357, 33815929, 173663102, 147529995, 220689543, 163797253]
[140347209, 25798347, 64306031, 122192794, 13634132, 56458455]
[240973929, 83097505, 11728468, 155886915, 94389995, 40897026]
[74329510, 39112394, 143983921, 117376868, 205897431, 218439374]
[169313277, 37558859, 186907533, 235749280, 45410330, 217629694]
[172696320, 32584832, 5516567, 15831463, 85883584, 211853649]
[148907630, 26611378, 193025159, 174146668, 201357627, 12956222]
[20621167, 224126767, 65238341, 214310993, 191543366, 222173759]
[195122300, 8092110, 93657706, 99431903, 106994832, 35858788]
[148907630, 26611378, 193025159, 174146668, 98828830, 70017410]
[19078720, 176587752, 111680255, 192008866, 50371545, 214351407]
[139407978, 206633498, 209469094, 53875157, 237233309]
[208401552, 123724305, 159653775, 168513786, 123512653, 158213874]
[121975721, 12187143, 29641881, 233589152, 4903978, 205366168]
[211510271, 40815467, 175548497, 118824372, 170240288, 115132966]
[154023279, 136585538, 33228653, 242264617, 203148308, 105354028]
[205972194, 86177255, 137657541, 146101519, 181996145, 116266494]
[121975721, 42062284, 75194355, 13024942, 236893637, 99266082]
[10106479, 48368057, 101287106, 74392634, 244080983, 89502617]
[84520636, 237778570, 196168764, 6740297, 68544272, 234063794]
[10106479, 48368057, 101287106, 103351738, 57844865, 152785582]
[245186357, 179224212, 67875021, 188951933, 248882419, 95022722]
[211510271, 46724623, 192930472, 208270295, 81120636, 20549497]
[188932858, 115146698, 241612689, 48687661, 247363085, 81241682]
[211510271, 200640855, 93455200, 97370272, 140706900, 124973857]
[205972194, 86177255, 137657541, 39857290, 242604136, 74089945]
[239554898, 105465088, 218365829, 203396497, 3343743, 127483984]
[139407978, 206633498, 21411166, 153971412, 233200470]
[74329510, 124765354, 49009538, 121122981, 177632572, 210398520]
[111584673, 59739155, 89808464, 161531445, 244706660, 204110592]
[28779114, 129128005, 90017851, 223345129, 38041037, 42701631]
[121690776, 115201947, 198483596, 248096712, 14942425, 216206756]
[10106479, 99839777, 84934558, 77107527, 163188342, 99919326]
[211804832, 138574305, 242838564, 188030565, 104483348, 224625633]
[239393237, 4224218, 225686608, 210173866, 77846085, 193739486]
[74869342, 30527162, 33520167, 193848877, 172781098, 90470527]
[245186357, 33815929, 103613504, 131702159, 119824578, 228217340]
[141361673, 190697245, 163142798, 67212929, 188214014, 217892017]
[245186357, 51214878, 45978248, 195792955, 124312391, 80572281]
[74329510, 124765354, 216119651, 120037485, 119398129, 23138001]
[219868898, 21390277, 239043661, 155644933, 24396807, 26569980]
[82212583, 193617759, 234025706, 196862795, 212726760, 246476450]
[10106479, 48368057, 101287106, 195619248, 236151142, 101366123]
[211316160, 37095821, 218824995, 2668282, 69308388, 82596936]
[245186357, 33815929, 173663102, 146237797, 228785072, 58947586]
[151970870, 105653424, 194192038, 88878768, 121078694, 222697323]
[242767556, 223313203, 181976474, 99329735, 247185095, 159809563]
[214976764, 232135327, 176113184, 44789466, 34502460, 39396253]
[115917063, 113950444, 62884421, 119966799, 78936359, 148257566]
[108906837, 199773189, 190953520, 63193029, 72795432, 172040591]
[106261171, 126184161, 158442460, 135365713, 63209878, 189443362]
[245186357, 51214878, 45978248, 155615916, 138977991, 138986278]
[184452350, 76673988, 118948775, 182255855, 42279723, 112538192]
[106261171, 138199889, 91015303, 119233803, 54219349, 187466051]
[188932858, 115146698, 241612689, 48687661, 247363085, 191599392]
[112655291, 19209424, 128847631, 39081452, 163636473, 77699610]
[32676012, 43798277, 111181810, 234341394, 58931447, 4671690]
[141361673, 162202163, 126094098, 3400892, 211723192, 108692711]
[173377106, 227979404, 182624742, 133017748, 129440306, 245825664]
[239208748, 140345608, 11321520, 114795487, 98869557, 20525157]
[211804832, 103588449, 187930436, 30070197, 163128533, 136697662]
[74329510, 39112394, 1072059, 123327512, 191647261, 48992577]
[211804832, 138574305, 242838564, 188030565, 104483348, 120385506]
[99697683, 45418046, 128029953, 224015841, 27023577, 41398343]
[28939697, 83720688, 178786589, 92978449, 95595740, 42853083]
[32676012, 195138918, 93193866, 32903994, 59648710, 165321707]
[239393237, 164714934, 246715145, 187771445, 143541414, 216970220]
[20195691, 76067494, 114991732, 55582427, 69955565, 187415474]
[72760936, 3767875, 33619245, 132662969, 96646475, 9817316]
[113588501, 150903877, 15899272, 167859401, 76112395, 113774988]
[169367494, 62025314, 17623635, 179294472, 22940613, 180132494]
[167539219, 192052900, 155852712, 6691973, 116591697, 237891371]
[76710225, 167739046, 165438592, 16815147, 121368087, 233402739]
[243854923, 131996813, 143905498, 72933, 55068591, 239736441]
[63174497, 133172007, 24939800, 84590400, 166313817, 103904769]
[188932858, 200934080, 97777798, 41131871, 177611026, 19447583]
[139407978, 206633498, 150172527, 104688291, 20178252]
[139407978, 13422933, 168235173, 210659469, 22776051, 247205105]
[166462820, 132071187, 145040923, 90490701, 117206163, 112430308]
[121690776, 115201947, 136745825, 178417372, 76493427, 61732744]
[239393237, 164714934, 246715145, 19314822, 23032537, 234800916]
[106261171, 126184161, 170418784, 140105318, 155826719, 73089505]
[113588501, 150903877, 100861363, 41353743, 81144583, 25935372]
[188932858, 115146698, 241612689, 48687661, 199238937, 4895639]
[240973929, 83097505, 160378007, 159329744, 44250814, 15194734]
[60417925, 159601639, 113265839, 70747943, 117890434, 145350958]
[32676012, 43798277, 111181810, 234341394, 58931447, 144740228]
[197930535, 234635560, 135700399, 208435667, 164792087, 95724203]
[181938804, 60690532, 76340025, 79775124, 216604709, 94083695]
[23183317, 218987044, 185709082, 199834326, 32766959, 170483034]
[112655291, 19209424, 128847631, 19268358, 230010258, 116038233]
[106261171, 126184161, 170418784, 140105318, 123473916, 106070498]
[27929889, 82163150, 1003864, 183932585, 12185693, 137949116]
[211510271, 46724623, 74610054, 134915134, 79753146, 132223763]
[184452350, 117534910, 85483031, 226603022, 32217485, 139362335]
[113588501, 150903877, 100861363, 41353743, 81144583, 240388469]
[174915493, 151627699, 106916648, 112520101, 118252854, 92331091]
[72760936, 3767875, 33619245, 132662969, 42248108, 91479485]
[234718713, 240378660, 90348032, 210526919, 39638375, 248229181]
[169717436, 214896517, 160185875, 151501997, 232573601, 131388922]
[82205394, 222031531, 97617751, 152489962, 130177036, 100827609]
[170206712, 12111425, 193370944, 12943847, 175118606, 54267846]
[195122300, 8092110, 93657706, 99431903, 112789195, 115933128]
[49431804, 239753856, 105078153, 130765319, 192943256, 122302219]
[169717436, 214896517, 160185875, 218150587, 67616125, 163806977]
[211316160, 37095821, 218824995, 161132275, 156927945, 105206666]
[19078720, 176587752, 111680255, 192008866, 50371545, 128825342]
[116640107, 175919948, 230396891, 118261327, 178497914, 55506374]
[80810737, 179338136, 62663263, 47467154, 129845062, 63839602]
[28939697, 123364048, 231894319, 154778647, 193962753, 93622992]
[86090961, 198884680, 34479806, 22994079, 167209536, 119031533]
[155939215, 2597427, 107088782, 222006932, 24456612, 225609873]
[205972194, 86177255, 137657541, 146101519, 98410827, 233775669]
[211804832, 138574305, 242838564, 188030565, 104483348, 218656422]
[239554898, 105465088, 125977636, 107196885, 221831823, 234811902]
[27154418, 153048969, 91021117, 108280964, 181681407, 244461453]
[243854923, 131996813, 143905498, 165837514, 82942815, 7644344]
[213579804, 244349371, 130584908, 125886098, 189079139, 212234289]
[74329510, 39112394, 143983921, 117376868, 146249531, 15728195]
[10106479, 48368057, 101287106, 103351738, 112216342, 4381242]
[245186357, 51214878, 45978248, 155615916, 138977991, 118565618]
[239554898, 102907710, 132452821, 124460660, 126077318, 58415226]
[106261171, 126184161, 170418784, 140105318, 233056587, 17664959]
[121690776, 115201947, 67731008, 87767839, 40357153, 230865432]
[154023279, 136585538, 33228653, 242264617, 203148308, 185474883]
[20621167, 224126767, 65238341, 214310993, 241776867, 102212476]
[112655291, 19209424, 128847631, 19268358, 29785061, 119308534]
[245186357, 33815929, 81317813, 149728072, 110885945, 191498012]
[76710225, 167739046, 114583317, 140548397, 242364970, 81522495]
[151970870, 105653424, 194192038, 88878768, 100115878, 142882634]
[205226715, 161852671, 65432134, 122332064, 43463097, 70990889]
[239393237, 164714934, 240019004, 77715297, 37098502, 94360107]
[10106479, 48368057, 101287106, 220070230, 50032849, 202316684]
[152760441, 41836273, 30896378, 246166940, 18498696, 18000896]
[121975721, 14824860, 80600832, 160653964, 118698702, 206457857]
[63174497, 133172007, 24939800, 84590400, 161909044, 37130705]
[19078720, 176587752, 111680255, 169077312, 4370246, 153180165]
[121975721, 42062284, 75194355, 182866743, 65601891, 190850079]
[106261171, 44990710, 84180592, 213082978, 228576798, 16307038]
[205972194, 86177255, 137657541, 146101519, 155170494, 105067202]
[112655291, 19209424, 128847631, 39081452, 6726870, 216748752]
[102428331, 177733082, 47880734, 206715271, 173240471, 134828947]
[173377106, 227979404, 200810586, 95524014, 127241525, 220149530]
[197930535, 234635560, 135700399, 208435667, 4115680, 184676463]
[82212583, 193617759, 234025706, 141485732, 2507358, 199255781]
[102428331, 177733082, 47880734, 206715271, 173240471, 209171746]
[139407978, 92142634, 167501510, 243494623, 150667653, 219501801]
[177119877, 214819640, 128621318, 5090699, 1426638, 135357658]
[205972194, 86177255, 137657541, 39857290, 242604136, 69910274]
[205226715, 161852671, 65432134, 122332064, 43463097, 122095506]
[121975721, 42062284, 19586029, 212970628, 190945423, 127092371]
[140347209, 25798347, 64306031, 122192794, 13634132, 235727236]
[220047070, 171574254, 218849336, 231017939, 37886148, 202304902]
[139407978, 206633498, 73323566, 53428, 193919874]
[9953629, 20319404, 239906282, 193126235, 123688614, 53866103]
[188932858, 200934080, 97777798, 41131871, 153330347, 174794590]
[148907630, 26611378, 223997019, 11347164, 220992324, 19977727]
[204923669, 76676678, 234138976, 147969585, 248337934, 19947552]
[139407978, 13422933, 168235173, 210659469, 22776051, 13990773]
[121975721, 42062284, 19586029, 62150434, 46483352, 99449529]
[204923669, 55371512, 158920153, 39928306, 90213469, 233339174]
[125297590, 105327896, 199978104, 208083968, 44661797, 215454201]
[222119453, 85409032, 82869299, 75997975, 230006722, 189834021]
[169313277, 46027908, 89275938, 122619291, 86952874, 228916005]
[184452350, 76673988, 118948775, 188439433, 148679766, 148871281]
[227085835, 146934373, 148571485, 58985340, 177381399, 11069735]
[139407978, 206633498, 150172527, 216776648, 212577210]
[211510271, 46724623, 74610054, 134915134, 171727223, 34713802]
[49431804, 246457812, 167348819, 162863396, 41380620, 227272348]
[245186357, 56476491, 70478236, 78035755, 170029284, 104693187]
[85998254, 248045083, 240040489, 241719342, 96081228, 135559687]
[148907630, 162242982, 4035282, 227575711, 159163809, 64735075]
[233481409, 223580591, 100428466, 106991947, 131603863, 169716508]
[10106479, 70087705, 47329919, 126566423, 158179018, 72330446]
[213579804, 244349371, 130584908, 125886098, 189079139, 210797079]
[9953629, 20319404, 10979674, 33359995, 36754112, 150868818]
[28939697, 123364048, 153858753, 224475715, 62101507, 211061491]
[139407978, 206633498, 73323566, 53428, 31899019]
[60417925, 70729437, 195152800, 170315, 206759330, 14836103]
[185689250, 130812845, 120689371, 15712167, 22931254, 64097529]
[141361673, 190697245, 163142798, 97409802, 129190750, 165705621]
[139255779, 117323211, 186374400, 7935869, 207928118, 37270655]
[104573498, 192955018, 133710613, 172965008, 51974564, 97259181]
[197930535, 234635560, 135700399, 208435667, 110733598, 9271912]
[99697683, 8582985, 171381387, 154584420, 95840837, 138137824]
[139255779, 91820978, 191620793, 47012473, 225750785, 34425498]
[84732876, 229889095, 217748667, 184664854, 224615444, 208004819]
[233262282, 231812234, 70075742, 146347049, 69813225, 239683731]
[173377106, 227979404, 182624742, 133017748, 129440306, 146250908]
[42779529, 27928593, 225954198, 23928641, 173766947, 232368199]
[239208748, 140345608, 11321520, 169990400, 128087118, 162335816]
[150812197, 207907728, 45493282, 234688557, 66123212, 37872627]
[121975721, 12187143, 29641881, 233589152, 4903978, 90705895]
[242767556, 223313203, 181976474, 94981011, 104268773, 60468102]
[12733949, 207216632, 89249706, 16370982, 67743338, 104651153]
[131161949, 182719904, 31830738, 163263028, 89837460, 121268793]
[74329510, 124765354, 49009538, 121122981, 177632572, 20696841]
[245186357, 104175749, 170891995, 212154307, 48930371, 72112063]
[245186357, 104175749, 161846456, 108563380, 241714615, 174730993]
[20195691, 76067494, 114991732, 206735211, 231887379, 173602093]
[10106479, 48368057, 101287106, 103351738, 177737675, 50689063]
[121690776, 115201947, 198483596, 183062049, 80283557, 48482233]
[149858644, 196436553, 114644864, 187354541, 213263842, 72482893]
[59717361, 134711651, 144501605, 70817476, 191042212, 235880321]
[106261171, 44990710, 84180592, 213082978, 235603425, 119998907]
[12733949, 207216632, 12654359, 177013186, 73085432, 87089155]
[111584673, 59739155, 89808464, 161531445, 195252469, 32596513]
[245186357, 104175749, 161846456, 108563380, 241714615, 21291904]
[245186357, 33815929, 103613504, 131702159, 184089050, 93733700]
[170206712, 12111425, 214226545, 122121517, 34740807, 145943647]
[139407978, 92142634, 167501510, 243494623, 150667653, 185298922]
[121690776, 115201947, 136745825, 178417372, 97627083, 63008345]
[24231581, 15527440, 39151893, 25965014, 86236280, 32408293]
[245186357, 104175749, 170891995, 212154307, 66625862, 94510112]
[231488027, 32101784, 127865537, 154034083, 149148096, 67900545]
[239554898, 105465088, 218365829, 203396497, 217698719, 43884111]
[152865647, 34304426, 62534149, 196862949, 188081076, 110380638]
[141361673, 162202163, 126094098, 199663624, 205582678, 133042433]
[167539219, 192052900, 155852712, 149499948, 67629781, 81169104]
[139407978, 206633498, 209469094, 53875157, 183257972]
[116640107, 175919948, 230396891, 219625776, 144804450, 146787482]
[139407978, 206633498, 150172527, 103425566, 210841976]
[28779114, 129128005, 226220635, 152621537, 61702446, 215394922]
[213112826, 25516838, 105566614, 57004010, 81209129, 4604819]
[155906635, 180949973, 155674107, 155094970, 212080118, 48623422]
[239393237, 164714934, 224904743, 27314302, 105058071, 133361275]
[112655291, 19209424, 232522597, 80081881, 191940355, 51315153]
[10106479, 48368057, 101287106, 26137914, 144997814, 193014708]
[75857740, 82351932, 215992635, 214948612, 46189544, 214784614]
[10106479, 48368057, 101287106, 195619248, 236151142, 234813541]
[214976764, 232135327, 176113184, 44789466, 34502460, 214436735]
[152865647, 34304426, 142969536, 174854725, 161130135, 59096138]
[152865647, 34304426, 142969536, 142498073, 1308617, 97329154]
[28939697, 83720688, 206122823, 49942988, 161567604, 132297905]
[139255779, 117323211, 86191772, 75266315, 78908643, 152936874]
[141361673, 162202163, 126094098, 3400892, 211723192, 218166922]
[10106479, 190143267, 31611117, 94571194, 53877424, 160494857]
[239554898, 105465088, 218365829, 203396497, 103510532, 204672980]
[121690776, 115201947, 198483596, 115073004, 114400020, 220106379]
[60417925, 238812475, 151843815, 209211225, 157380284, 82306613]
[197930535, 234635560, 135700399, 208435667, 164792087, 201737689]
[32676012, 43798277, 111181810, 234341394, 58931447, 5431262]
[18782487, 180228062, 32306155, 99137953, 31715291, 55834285]
[245186357, 56476491, 21738255, 97185163, 70997893, 50646296]
[9953629, 20319404, 239906282, 193126235, 164249515, 212414289]
[189558414, 165918446, 240176469, 152623937, 7814976, 47106650]
[162649472, 196857788, 30422544, 44131133, 59065934, 43667288]
[231488027, 32101784, 127865537, 154034083, 68103002, 154213110]
[60417925, 238812475, 151843815, 209211225, 157380284, 78666521]
[150812197, 207907728, 45493282, 234688557, 66123212, 104079662]
[169313277, 9510243, 54726766, 82023249, 180063763, 234656513]
[24231581, 15527440, 40703717, 138821206, 5624373, 202521324]
[96017771, 5878864, 77101726, 124939623, 179944564, 215802167]
[243854923, 131996813, 143905498, 72933, 98916293, 98952514]
[118348159, 41843502, 140178002, 215751731, 67596434, 130502726]
[102428331, 177733082, 77412540, 237012136, 96887188, 70886977]
[204923669, 50635880, 156536157, 126285967, 21834830, 36293296]
[104573498, 139736287, 57981276, 142212095, 82060625, 226102763]
[205972194, 61946850, 32802042, 40292082, 75459390, 222780675]
[141361673, 162202163, 65247730, 24296962, 66142331, 79716739]
[80810737, 60516862, 185720481, 143117713, 153858523, 93358857]
[154551859, 47812082, 16349031, 122909199, 216832433, 54990662]
[245186357, 51214878, 45978248, 68718653, 205577741, 156559320]
[10379212, 12391743, 5269103, 90783180, 145570068, 35283880]
[22619776, 15424767, 239664794, 38863699, 238141909, 167137957]
[147630629, 151334426, 141540138, 91820145, 117636343, 31101998]
[112655291, 19209424, 128847631, 16601868, 202882519, 116643507]
[102428331, 177733082, 77412540, 237012136, 44234878, 74179381]
[205972194, 86177255, 137657541, 216106120, 180801689, 40299401]
[211316160, 37095821, 218824995, 195689234, 140570499, 111010134]
[139255779, 117323211, 86191772, 75266315, 40127837, 229573249]
[162649472, 94017805, 56418915, 224447628, 240464537, 36287619]
[222119453, 85409032, 82869299, 75997975, 230006722, 172089573]
[218542507, 210706211, 73665838, 242370252, 215416549, 106264434]
[204923669, 50635880, 156536157, 126285967, 99210232, 42778964]
[31297005, 54490622, 234779012, 57687370, 149772818, 26344668]
[181938804, 60690532, 76340025, 20984795, 32429535, 198087919]
[12733949, 207216632, 16485771, 79118494, 59382611, 220789547]
[239393237, 164714934, 240019004, 218891224, 96222151, 646906]
[32676012, 43798277, 111181810, 234341394, 58931447, 124707113]
[150812197, 207907728, 45493282, 234688557, 66123212, 166952519]
[141361673, 162202163, 65247730, 57642163, 92658966, 137360441]
[139255779, 117323211, 86191772, 82525022, 242989718, 209946728]
[233481409, 223580591, 100428466, 185788252, 125218774, 159425414]
[174915493, 10216631, 201309610, 189355295, 143980387, 153957547]
[211316160, 37095821, 124213554, 23529484, 103078346, 108605266]
[124619536, 212270092, 18763595, 47127520, 166918295, 52530605]
[150812197, 207907728, 45493282, 168636907, 34044645, 18436041]
[213112826, 25516838, 105566614, 57004010, 17031094, 220616449]
[106261171, 44990710, 84180592, 123440078, 138510609, 206386772]
[245186357, 33815929, 103613504, 131702159, 119824578, 124725523]
[245186357, 33815929, 81317813, 149728072, 110885945, 121300563]
[197930535, 234635560, 135700399, 74886964, 85611756, 64464897]
[32676012, 39276597, 190035849, 152439496, 159881803, 129347761]
[112655291, 19209424, 208223836, 174956768, 144403211, 58471834]
[204318514, 96260484, 124198569, 82290644, 146804374, 140349087]
[102428331, 177733082, 135289906, 68475443, 4374258, 5435363]
[167539219, 192052900, 155852712, 211348323, 132577636, 66881161]
[205972194, 86177255, 137657541, 216106120, 155227982, 1095668]
[239554898, 102907710, 132452821, 243389068, 172961109, 117115075]
[185689250, 130812845, 120689371, 15712167, 118076223, 65428206]
[239554898, 105465088, 218365829, 203396497, 3343743, 195572807]
[239554898, 102907710, 132452821, 124460660, 166836782, 237981298]
[102428331, 177733082, 77412540, 237012136, 96887188, 93105521]
[112655291, 19209424, 128847631, 19268358, 29785061, 248334003]
[155906635, 180949973, 155674107, 155094970, 1014143, 165068434]
[185689250, 130812845, 120689371, 15712167, 22931254, 187004331]
[197930535, 234635560, 228096494, 19862437, 191976898, 244236295]
[188932858, 115146698, 234256803, 182262024, 203843786, 25902368]
[72760936, 3767875, 33619245, 132662969, 96646475, 193544355]
[32676012, 195138918, 178653906, 89148184, 72913396, 107460720]
[74329510, 124765354, 216119651, 120037485, 145694936, 4889102]
[60417925, 70729437, 195152800, 175899869, 32038953, 100774319]
[245186357, 179224212, 177971497, 122788728, 120240893, 156194464]
[240507357, 88950933, 207300081, 45846299, 219885521, 112505063]
[197930535, 234635560, 228096494, 160152675, 202851591, 156016710]
[76710225, 61686088, 75379133, 61312916, 109522539, 163891690]
[139407978, 206633498, 209469094, 53875157, 63497125]
[167355494, 148358260, 5737196, 170385764, 209373861, 23372969]
[188932858, 200934080, 97777798, 41131871, 181650260, 18641447]
[102428331, 177733082, 77412540, 237012136, 96887188, 36131927]
[213112826, 25516838, 152287638, 114775498, 49141311, 165540066]
[116640107, 175919948, 230396891, 219625776, 73566686, 77129172]
[28939697, 83720688, 206122823, 229232565, 241831341, 123539645]
[139407978, 28655380, 221952859, 128925738, 132249390, 38479994]
[117485685, 71142349, 113275482, 238605918, 19437666, 190253549]
[239554898, 102907710, 132452821, 215283349, 59764666, 191679902]
[121975721, 14824860, 80600832, 160653964, 214775984, 95351312]
[139255779, 117323211, 86191772, 75266315, 40127837, 230853642]
[197930535, 234635560, 135700399, 208435667, 164792087, 171205747]
[76710225, 167739046, 165438592, 117465674, 153838766, 76998540]
[189558414, 165918446, 240176469, 152623937, 7814976, 177465596]
[49431804, 24092436, 92023561, 36526307, 128992406, 15434110]
[239554898, 105465088, 218365829, 203396497, 3343743, 50098261]
[32676012, 39276597, 190035849, 152439496, 159881803, 152000630]
[49431804, 246457812, 177362205, 102622165, 208510025, 18066798]
[25001273, 6626874, 1693836, 55009809, 61967785, 47747864]
[208401552, 123724305, 159653775, 183130483, 153583834, 159632578]
[102428331, 177733082, 47880734, 2118604, 17517714, 18936162]
[163813705, 243210101, 156158070, 49290041, 190679646, 212391725]
