[239554898, 105465088, 218365829, 203396497, 217698719, 109346344, 97770307, 148322777, 40290812, 53317582]
[148907630, 143141347, 51124938, 61812059, 158106868, 224098540, 233228706, 212098586, 94814880, 190795117, 145490732, 81822395]
[189558414, 165918446, 240176469, 152623937, 7814976, 79398008, 65512537, 42732053, 97081474, 176415497, 243109138, 48707155]
[152865647, 34304426, 142969536, 142498073, 1308617, 97329154, 74127149, 34976351, 9973612, 139512207, 131690325, 12813065]
[205972194, 86177255, 137657541, 216106120, 120372757, 36816577, 8429449, 111589256, 202811160, 131006106, 104467738, 241642753]
[245186357, 51214878, 45978248, 68718653, 95501463, 13860663, 193348584, 71641594, 5971684, 42325692, 59645300, 50035384]
[245186357, 56476491, 21738255, 97185163, 192049182, 166698876, 186300486, 169473030, 76379930, 227091199, 23384032, 136961913]
[188932858, 200934080, 97777798, 41131871, 177611026, 170615717, 80287989, 28940412, 127415989, 201552226, 127608672, 181146001]
[121690776, 115201947, 136745825, 178417372, 107764572, 248009027, 99422354, 174602702, 189216216, 208302331, 4785879, 81619059]
[245186357, 51214878, 45978248, 195792955, 168729222, 58289814, 97299092, 50983616, 33152473, 220758440, 236585951, 6625689]
[245186357, 104175749, 170891995, 92128647, 82767641, 20692254, 68650779, 150055429, 23283450, 212610563, 39492387, 164666524]
[104573498, 192955018, 133710613, 172965008, 169947045, 159579203, 17621670, 124842120, 248559404, 37868304, 1964717, 207604533]
[245186357, 51214878, 45978248, 195792955, 168729222, 58289814, 97299092, 50983616, 1575985, 79520642, 212396919, 120764154]
[245186357, 104175749, 170891995, 92128647, 82767641, 86769079, 111214862, 205069145, 196949842, 154444513, 57254719, 233199987]
[139255779, 91820978, 191620793, 47012473, 225750785, 34425498, 245899442, 141811451, 96643872, 208737209, 139860979, 142664547]
[106261171, 44990710, 84180592, 123440078, 138510609, 86977167, 105846508, 90464343, 241789058, 212889284, 51443238, 210467227]
[82212583, 193617759, 234025706, 191404075, 129081823, 51682619, 91905333, 164436280, 42346305, 43245540, 177926570, 71909549]
[245186357, 104175749, 170891995, 92128647, 82767641, 56698018, 158137408, 185853241, 8633032, 9517346, 88217856, 24596438]
[106261171, 44990710, 84180592, 220734106, 113510156, 161134324, 2526393, 10790489, 113814783, 141871640, 214468347, 108858969]
[184452350, 117534910, 85483031, 226603022, 32217485, 41591867, 137499730, 152360760, 235789420, 127626411, 19254434, 86370003]
[211510271, 40815467, 12295450, 74057130, 91055803, 224722603, 88958559, 217174569, 208798388, 4044615, 21458912, 125836877]
[245186357, 104175749, 170891995, 212154307, 241205060, 180743962, 200110544, 48319909, 138262145, 106276664, 112234262, 247568731]
[245186357, 56476491, 21738255, 97185163, 175878122, 220599173, 229694818, 60444082, 28180802, 114683389, 36925462, 76346683]
[184452350, 117534910, 85483031, 226603022, 32217485, 41591867, 137499730, 152360760, 235789420, 22105281, 136632685, 216135866]
[245186357, 56476491, 21738255, 97185163, 192049182, 166698876, 186300486, 16080446, 219879657, 192881077, 99357070, 195233292]
[245186357, 51214878, 45978248, 68718653, 95501463, 66356562, 4198448, 222299965, 112334834, 57864010, 28748011, 30336229]
[239554898, 105465088, 218365829, 203396497, 217698719, 109346344, 97770307, 148322777, 40290812, 67591637, 175358030, 216663377]
[245186357, 104175749, 170891995, 212154307, 48930371, 82990612, 240639531, 70956795, 200785400, 174888067, 10334657, 192819111]
[245186357, 104175749, 170891995, 92128647, 82767641, 20692254, 68650779, 17440460, 194581933, 160127400, 61079230, 241693408]
[245186357, 104175749, 170891995, 92128647, 82767641, 56698018, 158137408, 185853241, 170928190, 46603042, 136657925, 239414377]
[108906837, 199773189, 71402764, 29015971, 82406962, 227606238, 134560117, 236846284, 121195820, 212142927, 222573587, 85654604]
[54792871, 223562163, 178724447, 99504548, 56784500, 130892133, 146003756, 39470416, 17089697, 65458256, 114165743, 174635879]
[245186357, 51214878, 45978248, 68718653, 95501463, 18237359, 135937542, 247044871, 131947429, 206767533, 59695965, 53286269]
[245186357, 104175749, 170891995, 92128647, 82767641, 86769079, 53476114, 32769569, 53460759, 99153214, 228880708, 154007905]
[245186357, 104175749, 170891995, 92128647, 82767641, 56698018, 158137408, 185853241, 170928190, 169959800, 205131499, 237134897]
[245186357, 104175749, 170891995, 212154307, 48930371, 82990612, 162949539, 219262589, 47407452, 228604036, 109703494, 122448437]
[239554898, 105465088, 218365829, 203396497, 217698719, 109346344, 97770307, 148322777, 40290812, 53317582, 37400546, 22010658]
[245186357, 51214878, 45978248, 68718653, 95501463, 18237359, 135937542, 247044871, 6300396, 138341879, 160622208, 201050474]
[245186357, 104175749, 170891995, 212154307, 48930371, 82990612, 162949539, 74567286, 148320045, 84581509, 78653002, 17214821]
[213112826, 25516838, 152287638, 114775498, 49141311, 165540066, 235599468, 55737095, 180185749, 9429258, 89684841, 16252134]
[245186357, 104175749, 170891995, 212154307, 241205060, 180743962, 200110544, 136885296, 154129886, 146287691, 41581566, 173835075]
[245186357, 104175749, 170891995, 212154307, 241205060, 180743962, 200110544, 48319909, 138262145, 106276664, 112234262, 76112631]
[239554898, 102907710, 132452821, 124460660, 126077318, 58415226, 87739953, 183416293, 16296426, 93555338, 23699573, 167276239]
[205972194, 86177255, 137657541, 39857290, 242604136, 23254141, 2669360, 174124019, 197877502, 8638558, 34163554, 139132375]
[108906837, 199773189, 71402764, 29015971, 82406962, 144289557, 163899452, 153055596, 5348888, 221842185, 39796712, 228286643]
[116640107, 175919948, 230396891, 219625776, 144804450, 165707799, 74741956, 20124311, 40810136, 45769399, 141403663, 56312539]
[188932858, 200934080, 97777798, 41131871, 177611026, 170615717, 80287989, 28940412, 127415989, 201552226, 127608672, 68179198]
[184452350, 117534910, 85483031, 226603022, 32217485, 41591867, 137499730, 152360760, 235789420, 22105281, 18318035, 216366117]
[205972194, 61946850, 217597649, 241053092, 63709074, 131080152, 224675483, 232435134, 84733697, 7342715, 214826093, 207072636]
[245186357, 104175749, 170891995, 212154307, 241205060, 104720484, 226653124, 224637245, 133588658, 21822976, 217348678, 13342684]
[245186357, 56476491, 21738255, 97185163, 192049182, 166698876, 186300486, 16080446, 219879657, 99078140, 86550247, 63402590]
[245186357, 56476491, 21738255, 97185163, 192049182, 166698876, 186300486, 169473030, 76379930, 227091199, 23384032, 47663170]
[184452350, 117534910, 85483031, 226603022, 32217485, 41591867, 137499730, 152360760, 235789420, 127626411, 130347835, 179394494]
[245186357, 51214878, 45978248, 195792955, 168729222, 58289814, 97299092, 46540, 37995856, 38728603, 172354977, 51809457]
[104573498, 121415770, 149472192, 187891726, 102116478, 192853830, 469009, 173795057, 211724642, 52817125, 123833878, 177579962]
[245186357, 51214878, 45978248, 68718653, 95501463, 18237359, 135937542, 247044871, 77086580, 77792130, 87189720, 160480368]
[245186357, 104175749, 170891995, 212154307, 48930371, 82990612, 240639531, 70956795, 200785400, 174888067, 12041020, 20013279]
[245186357, 104175749, 170891995, 92128647, 82767641, 86769079, 47938141, 114341120, 30610306, 85725445, 91442193, 172761743]
[245186357, 104175749, 170891995, 92128647, 82767641, 86769079, 47938141, 114341120, 184322092, 56555034, 67182853, 31652662]
[245186357, 51214878, 45978248, 195792955, 168729222, 58289814, 97299092, 102020750, 3459523, 16623465, 227356201, 124289911]
[239554898, 102907710, 132452821, 124460660, 126077318, 58415226, 87739953, 183416293, 16296426, 189946608, 46391879, 81086535]
[245186357, 33815929, 103613504, 131702159, 184089050, 67876529, 102057550, 27142620, 27699615, 80644228, 95715129, 146392470]
[245186357, 51214878, 45978248, 68718653, 95501463, 101041284, 1613407, 122935372, 61838306, 148261614, 168915891, 74066226]
[245186357, 104175749, 170891995, 92128647, 82767641, 20692254, 68650779, 17440460, 194581933, 160127400, 61079230, 15563529]
[245186357, 51214878, 45978248, 68718653, 95501463, 13860663, 193348584, 71641594, 5971684, 137064703, 164683197, 227616270]
[139255779, 117323211, 86191772, 224651056, 132371457, 206053611, 134787231, 104178506, 139898544, 65700594, 87949566, 133799902]
[245186357, 56476491, 21738255, 97185163, 175878122, 220599173, 229694818, 60444082, 189751493, 133976437, 123678266, 217156350]
[106261171, 44990710, 84180592, 220734106, 113510156, 161134324, 2526393, 10790489, 106747767, 88429768, 200622911, 103414011]
[245186357, 104175749, 170891995, 212154307, 48930371, 82990612, 162949539, 219262589, 47407452, 228604036, 178839351, 237699807]
[245186357, 104175749, 170891995, 92128647, 82767641, 86769079, 53476114, 32769569, 53460759, 191749275, 113011117, 211149527]
[245186357, 56476491, 21738255, 97185163, 175878122, 220599173, 49100722, 24067438, 170963622, 88413541, 167868314, 32617292]
[139255779, 117323211, 86191772, 224651056, 132371457, 206053611, 134787231, 64857147, 41598714, 173555840, 120119396, 238228756]
[245186357, 104175749, 170891995, 92128647, 82767641, 86769079, 47938141, 114341120, 30610306, 85725445, 108463014, 182210688]
[239554898, 105465088, 218365829, 203396497, 217698719, 109346344, 128900803, 113263299, 56216176, 143420217, 145724130, 200547790]
[245186357, 33815929, 103613504, 131702159, 184089050, 67876529, 102057550, 27142620, 27699615, 80644228, 95715129, 175422694]
[245186357, 104175749, 170891995, 92128647, 82767641, 20692254, 68650779, 247006775, 143704503, 119623587, 113047978, 106612334]
[239554898, 102907710, 132452821, 243389068, 172961109, 101671279, 7693506, 225369397, 137604283, 208186866, 198134459, 141558831]
[239554898, 105465088, 218365829, 203396497, 217698719, 109346344, 97770307, 148322777, 40290812, 67591637, 235652947, 52664342]
[245186357, 51214878, 45978248, 195792955, 168729222, 58289814, 97299092, 50983616, 33152473, 220758440, 100738762, 120587177]
[205972194, 86177255, 137657541, 216106120, 180801689, 105694761, 203006612, 114818669, 178759617, 239616510, 241813511, 182364288]
[239554898, 102907710, 132452821, 124460660, 126077318, 58415226, 87739953, 183416293, 16296426, 189946608, 46391879, 239200283]
[152865647, 34304426, 142969536, 142498073, 1308617, 53092407, 229121187, 110537453, 100354476, 2074861, 216829447, 183157710]
[211510271, 40815467, 12295450, 74057130, 91055803, 224722603, 88958559, 219613439, 12424445, 114992245, 212914089, 247635483]
[245186357, 56476491, 21738255, 97185163, 175878122, 220599173, 229694818, 50167369, 8948516, 119316161, 184380531, 136458950]
[112655291, 19209424, 78637201, 3582407, 43920116, 14868510, 236887839, 78719667, 127749638, 177618425, 75679914, 161340368]
[245186357, 104175749, 170891995, 92128647, 82767641, 86769079, 47938141, 114341120, 30610306, 85725445, 108463014, 208106585]
[245186357, 104175749, 170891995, 92128647, 82767641, 86769079, 47938141, 114341120, 184322092, 130341800, 221305481, 197583116]
[245186357, 104175749, 170891995, 92128647, 82767641, 20692254, 68650779, 244433161, 81368838, 72442293, 232220926, 227570388]
[28939697, 123364048, 231894319, 154778647, 193962753, 221624341, 64747241, 223087299, 50783669, 21219599, 35184209, 62887736]
[106261171, 44990710, 84180592, 220734106, 113510156, 161134324, 2526393, 10790489, 111424302, 158758842, 129266830, 171173590]
[139255779, 117323211, 86191772, 224651056, 132371457, 206053611, 134787231, 104178506, 139898544, 227054028, 227960529, 177508965]
[121690776, 115201947, 136745825, 178417372, 175589778, 225969016, 51501538, 75861659, 118384540, 10810185, 81466261, 180360599]
[245186357, 51214878, 45978248, 68718653, 95501463, 18237359, 135937542, 247044871, 6300396, 187796646, 80204950, 137915894]
[245186357, 56476491, 21738255, 97185163, 192049182, 166698876, 186300486, 169473030, 76379930, 227091199, 154990191, 216714661]
[245186357, 51214878, 45978248, 68718653, 95501463, 13860663, 193348584, 134487352, 50737853, 206837342, 52885105, 105342483]
[245186357, 51214878, 45978248, 68718653, 95501463, 13860663, 193348584, 213714104, 174580304, 107008245, 51728582, 62360487]
[211510271, 40815467, 12295450, 74057130, 91055803, 224722603, 88958559, 217174569, 208798388, 4044615, 233287505, 75089499]
[205972194, 86177255, 137657541, 216106120, 180801689, 61038839, 70368444, 5119394, 229370637, 171954869, 152369, 196096021]
[112655291, 19209424, 232522597, 80081881, 191940355, 20768064, 14529239, 911460, 152307239, 98004367, 137442396, 235401210]
[245186357, 104175749, 170891995, 92128647, 82767641, 56698018, 158137408, 185853241, 170928190, 169959800, 205131499, 74729637]
[245186357, 104175749, 170891995, 92128647, 82767641, 86769079, 47938141, 114341120, 184322092, 56555034, 49974218, 195078845]
[104573498, 192955018, 133710613, 172965008, 169947045, 16883916, 66884890, 246980099, 126179373, 207430756, 135107059, 56151110]
[245186357, 51214878, 45978248, 195792955, 168729222, 58289814, 97299092, 102020750, 3459523, 56732812, 114576295, 192196097]
[245186357, 104175749, 170891995, 92128647, 82767641, 56698018, 158137408, 185853241, 170928190, 169959800, 205131499, 148151351]
[239208748, 140345608, 11321520, 169990400, 29850833, 106466285, 222696948, 110786112, 161622522, 215566787, 208569873, 91761245]
[245186357, 104175749, 170891995, 92128647, 82767641, 20692254, 68650779, 247006775, 143704503, 119983540, 70431503, 18404064]
[22619776, 15424767, 102941135, 61285663, 212578573, 69785594, 107624303, 145815643, 57956885, 147267965, 234880525, 195627860]
[104573498, 192955018, 133710613, 172965008, 169947045, 159579203, 17621670, 124842120, 248559404, 37868304, 1964717, 175140524]
[239554898, 102907710, 132452821, 124460660, 126077318, 58415226, 87739953, 183416293, 16296426, 189946608, 162128042, 190260927]
[239554898, 105465088, 218365829, 203396497, 3343743, 180972551, 244611786, 158934477, 231626088, 199601630, 63465352, 192589948]
[121690776, 115201947, 136745825, 178417372, 175589778, 225969016, 51501538, 75861659, 118384540, 10810185, 81466261, 178975374]
[245186357, 51214878, 45978248, 68718653, 95501463, 13860663, 193348584, 134487352, 50737853, 206837342, 174689257, 188952363]
[245186357, 51214878, 45978248, 68718653, 95501463, 18237359, 135937542, 247044871, 52542079, 210774849, 118670404, 210958308]
[205972194, 86177255, 137657541, 146101519, 168690798, 230513638, 73131348, 81829076, 100068285, 98368195, 185291963, 96268800]
[82212583, 193617759, 234025706, 191404075, 129081823, 51682619, 91905333, 164436280, 42346305, 43245540, 177926570, 157249637]
[245186357, 104175749, 170891995, 92128647, 82767641, 86769079, 53476114, 32769569, 53460759, 99153214, 210419381, 5436205]
[139255779, 117323211, 86191772, 224651056, 132371457, 206053611, 134787231, 64857147, 40316839, 191021321, 58084963, 93351315]
[211510271, 40815467, 12295450, 74057130, 91055803, 224722603, 88958559, 217174569, 117536569, 215119914, 215684908, 131827688]
[245186357, 56476491, 21738255, 97185163, 175878122, 220599173, 229694818, 60444082, 189751493, 133976437, 218456723, 126370193]
[245186357, 104175749, 170891995, 92128647, 82767641, 86769079, 111214862, 205069145, 156412364, 76305146, 26599980, 78320230]
[245186357, 104175749, 170891995, 92128647, 82767641, 56698018, 158137408, 185853241, 8633032, 9517346, 44569911, 186385065]
[139255779, 117323211, 86191772, 224651056, 132371457, 206053611, 134787231, 64857147, 40316839, 191021321, 58084963, 189930411]
[239208748, 140345608, 11321520, 169990400, 29850833, 106466285, 222696948, 140768682, 247942235, 106262866, 171786598, 23981847]
[211510271, 40815467, 12295450, 74057130, 91055803, 224722603, 88958559, 217174569, 208798388, 237548012, 108843511, 186636518]
[106261171, 44990710, 84180592, 123440078, 138510609, 86977167, 105846508, 90464343, 241789058, 212889284, 51443238, 210561437]
[245186357, 51214878, 45978248, 195792955, 168729222, 58289814, 97299092, 122650058, 111042125, 71418709, 76170207, 116481807]
[104573498, 121415770, 149472192, 187891726, 102116478, 192853830, 469009, 173795057, 211724642, 52817125, 56567394, 127633122]
[245186357, 104175749, 170891995, 92128647, 82767641, 86769079, 47938141, 114341120, 184322092, 192590442, 201215327, 144101218]
[211510271, 40815467, 12295450, 74057130, 91055803, 224722603, 88958559, 217174569, 208798388, 237548012, 108843511, 231274130]
[106261171, 44990710, 84180592, 123440078, 138510609, 86977167, 108918444, 7013481, 102754662, 204810898, 11027512, 94612160]
[205972194, 86177255, 137657541, 216106120, 180801689, 61038839, 70368444, 5119394, 229370637, 73863287, 110438036, 99106924]
[245186357, 56476491, 21738255, 97185163, 175878122, 220599173, 229694818, 60444082, 28180802, 114683389, 36925462, 116397702]
[104573498, 192955018, 133710613, 172965008, 169947045, 159579203, 17621670, 124842120, 248559404, 37868304, 1964717, 188991222]
[245186357, 51214878, 45978248, 68718653, 95501463, 18237359, 135937542, 247044871, 52542079, 210774849, 192783439, 25229443]
[245186357, 51214878, 45978248, 195792955, 168729222, 58289814, 97299092, 46540, 37995856, 38728603, 68648166, 246174369]
[245186357, 51214878, 45978248, 68718653, 95501463, 13860663, 193348584, 71641594, 5971684, 230657332, 211958550, 31624012]
[116640107, 175919948, 230396891, 219625776, 144804450, 165707799, 74741956, 20124311, 40810136, 45769399, 141403663, 169775855]
[245186357, 51214878, 45978248, 195792955, 168729222, 58289814, 67579479, 227460341, 119663526, 90341988, 109510936, 110974863]
[245186357, 51214878, 45978248, 195792955, 168729222, 58289814, 97299092, 50983616, 1575985, 79520642, 19147441, 167993378]
[245186357, 104175749, 170891995, 92128647, 82767641, 20692254, 68650779, 247006775, 143704503, 119623587, 26654533, 175391215]
[245186357, 51214878, 45978248, 195792955, 168729222, 58289814, 67579479, 227460341, 119663526, 16419502, 14052953, 90834982]
[204318514, 96260484, 124198569, 82290644, 146804374, 45330786, 231514379, 155329311, 107216497, 212854002, 19320557, 213026514]
[245186357, 51214878, 45978248, 68718653, 95501463, 13860663, 193348584, 134487352, 50737853, 206837342, 227865264, 223721801]
[245186357, 51214878, 45978248, 195792955, 168729222, 58289814, 97299092, 46540, 37995856, 38728603, 172354977, 236480501]
[245186357, 104175749, 170891995, 212154307, 48930371, 82990612, 240639531, 140069854, 15437177, 19956569, 10011032, 205833782]
[112655291, 19209424, 78637201, 3582407, 43920116, 14868510, 11939676, 92772775, 27706954, 74460696, 140593161, 95164860]
[211510271, 40815467, 12295450, 74057130, 91055803, 224722603, 7582571, 187773335, 53159555, 168388138, 86037223, 11962866]
[245186357, 104175749, 170891995, 92128647, 82767641, 56698018, 158137408, 185853241, 170928190, 169959800, 99011462, 23306864]
[245186357, 56476491, 21738255, 97185163, 192049182, 166698876, 186300486, 169473030, 76379930, 61068466, 181407135, 132198223]
[245186357, 104175749, 170891995, 212154307, 48930371, 147258838, 153837408, 17231724, 185349163, 10814160, 161329249, 201525334]
[245186357, 51214878, 45978248, 68718653, 95501463, 13860663, 193348584, 134487352, 50737853, 206837342, 174689257, 44203491]
[204318514, 96260484, 124198569, 210335078, 110994899, 140183186, 228894695, 119021337, 175981713, 144497431, 230268350, 228338066]
[245186357, 51214878, 45978248, 68718653, 95501463, 18237359, 135937542, 247044871, 52542079, 210774849, 192783439, 175128742]
[211316160, 37095821, 218824995, 2668282, 69308388, 7611215, 230270253, 200804843, 158093719, 58375819, 32756527, 84400371]
[245186357, 104175749, 170891995, 92128647, 82767641, 86769079, 224546669, 234090443, 193612980, 78380310, 152124954, 147888843]
[205972194, 86177255, 137657541, 216106120, 120372757, 36816577, 8429449, 111589256, 202811160, 131006106, 51935993, 72153190]
[108906837, 199773189, 71402764, 29015971, 82406962, 227606238, 134560117, 76594159, 202767560, 196513856, 181690222, 94874847]
[121975721, 42062284, 19586029, 212970628, 190945423, 131867659, 172042741, 219902777, 217485413, 102006553, 200303095, 76218534]
[245186357, 56476491, 21738255, 97185163, 192049182, 166698876, 186300486, 169473030, 3270731, 72168649, 213463120, 177135739]
[245186357, 56476491, 21738255, 97185163, 175878122, 220599173, 229694818, 60444082, 189751493, 235427584, 184918667, 71098551]
[245186357, 104175749, 170891995, 212154307, 48930371, 82990612, 162949539, 219262589, 146648478, 113487918, 30608041, 111069619]
[245186357, 104175749, 170891995, 212154307, 48930371, 82990612, 162949539, 219262589, 47407452, 228604036, 109703494, 4963810]
[104573498, 121415770, 149472192, 187891726, 102116478, 192853830, 469009, 173795057, 211724642, 192278129, 181479074, 91741892]
[49431804, 246457812, 177362205, 102622165, 208510025, 71648331, 137283276, 16103419, 192782679, 245790434, 43551524, 1781048]
[245186357, 51214878, 45978248, 68718653, 95501463, 66356562, 4198448, 175338924, 89423951, 140614439, 57184809, 137568935]
[245186357, 56476491, 21738255, 97185163, 175878122, 220599173, 49100722, 187503507, 160309160, 20323305, 226696395, 224500698]
[245186357, 51214878, 45978248, 68718653, 95501463, 13860663, 193348584, 71641594, 5971684, 137064703, 164683197, 175325278]
[205972194, 86177255, 137657541, 216106120, 180801689, 105694761, 228412029, 145272797, 129829996, 149320109, 153002709, 79917584]
[213112826, 25516838, 8960197, 80019682, 200191357, 190700871, 135354013, 17276854, 27497367, 193975623, 35952514, 164226275]
[245186357, 33815929, 103613504, 131702159, 184089050, 67876529, 102057550, 27142620, 32306473, 17085647, 234258919, 10526494]
[139255779, 117323211, 86191772, 224651056, 132371457, 206053611, 134787231, 104178506, 139898544, 65700594, 87949566, 18216403]
[245186357, 51214878, 45978248, 195792955, 168729222, 58289814, 97299092, 122650058, 164579623, 139067854, 84603172, 62377766]
[121975721, 42062284, 93893883, 4420759, 46004189, 144780964, 248183294, 51373662, 243233704, 57291760, 52263955, 213188221]
[116640107, 175919948, 230396891, 219625776, 144804450, 165707799, 74741956, 68249800, 178876322, 219267616, 18966386, 57353394]
[104573498, 121415770, 149472192, 187891726, 102116478, 192853830, 469009, 173795057, 211724642, 52817125, 56567394, 186148119]
[245186357, 104175749, 170891995, 92128647, 82767641, 56698018, 158137408, 185853241, 170928190, 169959800, 205131499, 182736943]
[245186357, 51214878, 45978248, 195792955, 168729222, 58289814, 97299092, 122650058, 111042125, 71418709, 76170207, 225593360]
[82212583, 193617759, 234025706, 196862795, 8436367, 9518221, 175779267, 42693559, 124579819, 10245856, 58763197, 227874989]
[239208748, 140345608, 11321520, 169990400, 29850833, 106466285, 222696948, 220161443, 198735522, 144986466, 139330081, 181162791]
